temp,humidity,rainfall,solar_radiation,soil_bdod,soil_cec,soil_cfvo,soil_clay,soil_sand,soil_silt,soil_nitrogen,soil_ocd,soil_ocs,soil_phh2o,soil_soc,soil_wv0010,previous_crop,previous_fertilizer,fertilizer_amount,cultivation_break,yield,yield_category
29.1,72.99,1096.9,24.5,131.0,12.12,1.25,287.2,551.7,258.5,213.8,74.7,35.8,6.45,27.18,28.37,cotton,organic,290.2,0,8.23,High
22.98,67.95,748.0,20.29,136.6,18.63,0.84,374.5,564.5,295.6,195.1,47.3,95.1,5.66,14.69,25.48,pulses,urea,178.0,0,5.22,Medium
21.15,66.56,548.1,21.26,157.0,17.83,1.75,279.2,539.8,282.6,111.4,54.7,70.5,7.54,21.08,18.74,cotton,urea,121.1,1,4.69,Medium
22.42,56.12,585.2,24.9,157.2,19.52,9.7,211.5,621.6,240.8,77.3,72.7,61.1,7.51,7.82,31.89,cotton,DAP,181.1,0,4.82,Medium
29.08,65.01,1111.4,17.31,137.1,27.12,9.56,271.7,472.6,228.7,208.0,70.6,91.2,7.38,18.32,20.04,cotton,urea,176.0,0,7.0,High
26.01,79.56,630.3,18.94,133.8,12.58,6.51,202.5,381.9,256.8,87.7,30.8,100.8,5.79,13.91,34.09,cotton,DAP,239.4,0,5.29,Medium
24.42,84.32,926.9,21.17,149.3,25.8,0.69,192.8,460.3,374.6,119.4,79.0,45.3,5.82,13.05,33.87,wheat,NPK,299.8,0,7.02,High
25.54,70.76,511.2,20.84,130.5,19.29,8.07,348.9,305.5,334.5,120.9,75.4,101.4,7.57,18.8,20.32,maize,NPK,161.2,2,5.11,Medium
22.29,71.06,926.4,18.97,155.1,20.42,2.01,367.2,469.8,176.3,113.5,81.6,40.2,6.04,9.36,23.33,maize,organic,128.2,2,5.4,Medium
21.22,60.79,583.2,24.02,136.5,24.84,2.16,156.8,642.2,154.8,124.3,28.6,88.8,7.03,17.91,35.89,pulses,NPK,102.0,3,5.29,Medium
22.07,63.77,882.6,24.36,127.3,31.06,8.17,318.4,392.1,345.2,212.8,38.8,107.2,5.66,27.43,26.92,maize,NPK,101.5,2,5.95,Medium
28.93,60.87,614.6,17.42,141.4,15.1,2.02,314.0,291.9,361.3,178.5,34.8,85.5,6.97,27.99,23.58,maize,organic,235.5,0,6.18,Medium
22.91,75.35,1177.2,17.34,153.6,18.21,10.63,231.4,529.1,175.5,130.4,43.9,65.1,6.97,15.85,22.24,fallow,urea,284.3,0,6.55,High
27.9,82.69,1134.5,17.75,133.4,20.21,8.98,316.5,405.6,168.8,176.5,40.8,121.7,7.63,15.74,34.78,cotton,DAP,279.7,2,7.39,High
28.17,61.57,813.2,18.76,128.5,26.62,7.52,309.3,526.6,318.2,161.2,72.8,122.1,6.08,7.9,33.39,maize,urea,254.7,0,4.69,Medium
25.32,65.68,794.5,19.28,134.6,17.7,6.25,291.0,478.2,277.7,211.2,38.4,60.5,6.57,19.49,29.6,wheat,NPK,143.4,2,6.44,Medium
28.87,81.68,1030.7,18.64,126.9,16.63,3.54,251.9,610.3,349.9,64.8,29.7,72.2,7.6,26.93,19.74,fallow,urea,142.7,1,6.03,Medium
26.09,64.67,832.0,21.03,125.0,24.69,4.27,227.9,305.7,161.8,171.7,55.6,64.9,6.56,26.59,32.63,maize,DAP,268.7,2,6.99,High
20.72,83.21,1196.7,18.24,122.0,25.02,10.69,314.3,531.4,231.9,144.7,57.7,71.4,7.08,12.28,21.36,cotton,NPK,231.5,0,6.46,Medium
27.74,60.04,1198.4,18.47,154.4,24.62,8.36,326.6,455.5,326.4,99.5,76.1,36.3,6.1,25.18,21.35,maize,none,147.5,0,4.1,Medium
30.83,60.52,684.4,20.93,127.0,25.9,5.12,307.9,381.0,179.5,161.4,32.2,46.1,5.85,26.75,25.12,soybean,DAP,296.3,1,7.31,High
26.77,55.43,672.2,24.89,154.3,15.86,7.44,163.3,448.6,285.5,187.5,74.8,105.6,7.04,7.29,27.77,maize,NPK,139.9,1,5.87,Medium
26.37,67.21,754.2,21.69,151.2,31.03,0.81,167.9,489.4,310.1,166.0,47.5,94.6,5.74,6.28,23.38,wheat,urea,240.1,1,5.89,Medium
31.96,63.34,626.6,20.09,124.3,31.87,6.08,370.9,390.9,312.4,168.1,59.7,82.5,7.18,24.02,20.35,pulses,urea,201.1,0,6.25,Medium
22.12,64.4,501.3,21.52,124.0,21.66,5.68,313.5,382.2,336.0,168.1,62.5,50.2,5.8,14.89,37.01,pulses,NPK,123.1,1,4.72,Medium
21.0,71.41,557.5,21.01,150.3,14.42,9.43,227.6,422.3,297.2,104.1,67.4,72.8,5.66,9.98,18.42,soybean,urea,206.1,1,4.24,Medium
23.12,73.0,1161.5,19.11,131.2,22.3,2.29,164.2,469.5,167.3,186.4,44.7,80.6,7.16,7.01,27.07,maize,urea,200.0,0,5.65,Medium
31.81,76.87,892.5,17.94,153.6,18.85,2.4,178.8,472.7,157.7,96.9,54.8,78.8,7.78,17.71,28.1,soybean,DAP,290.8,1,7.1,High
27.7,60.78,767.8,22.21,147.7,12.65,9.96,206.0,370.6,244.3,76.0,73.3,101.4,7.36,8.94,37.13,maize,DAP,228.9,1,5.33,Medium
24.59,75.22,642.9,22.05,128.1,21.2,0.79,367.1,349.8,264.8,209.1,44.1,63.2,7.02,26.88,26.35,wheat,urea,171.1,0,6.92,High
20.8,60.68,1195.2,24.0,120.1,23.73,0.89,308.1,630.7,200.7,211.6,80.0,120.4,7.53,25.95,28.07,fallow,none,166.9,2,7.31,High
31.57,83.7,961.8,17.22,133.1,23.29,8.8,326.7,580.7,346.1,152.5,55.5,43.7,6.77,22.2,28.04,maize,organic,267.8,0,5.78,Medium
23.69,82.94,736.3,17.05,129.8,23.32,5.03,361.3,383.4,173.6,140.4,57.3,68.2,7.7,27.37,34.31,wheat,urea,143.1,1,5.02,Medium
28.92,59.99,522.3,20.49,126.8,29.13,8.16,274.2,348.0,398.7,183.1,58.5,123.3,5.96,14.91,22.34,cotton,DAP,165.0,0,5.74,Medium
27.3,61.59,829.1,21.43,137.3,22.49,2.73,363.8,375.8,260.2,205.9,29.7,40.6,7.04,17.21,32.25,maize,organic,122.6,0,5.16,Medium
22.47,74.5,553.8,20.23,154.0,27.15,3.29,281.7,628.8,341.7,61.5,45.9,56.8,6.76,16.02,29.25,soybean,NPK,264.5,0,4.98,Medium
20.58,77.78,605.6,20.18,134.8,14.95,0.63,224.3,573.8,347.5,72.4,30.6,45.5,6.0,25.44,19.31,cotton,none,195.4,0,4.38,Medium
31.93,67.1,1054.4,20.12,132.4,26.05,0.98,249.1,305.3,337.7,80.4,72.6,37.4,5.53,24.15,26.39,maize,urea,247.3,0,5.69,Medium
29.84,77.36,546.1,24.96,153.0,18.5,1.22,339.4,347.4,380.5,69.2,42.0,89.0,6.88,19.11,35.67,pulses,none,158.3,2,6.55,High
22.48,72.45,1199.8,19.02,121.0,31.64,7.41,366.4,295.5,321.2,149.6,48.8,72.8,7.48,21.03,32.64,cotton,urea,120.4,2,6.16,Medium
31.35,67.2,648.4,23.51,139.0,19.65,11.99,235.8,472.4,373.6,183.2,58.8,108.8,5.99,22.92,35.68,maize,urea,157.0,0,5.7,Medium
20.73,73.11,872.7,18.63,146.8,23.42,0.13,272.2,551.8,368.3,83.1,78.2,97.4,7.04,22.61,18.49,maize,organic,292.3,0,5.75,Medium
30.35,84.06,849.1,22.05,138.5,28.8,9.91,345.7,568.9,354.4,126.2,53.9,90.4,6.69,18.66,37.59,maize,NPK,135.5,0,5.15,Medium
27.98,72.64,649.6,17.08,135.4,31.84,6.07,337.5,607.4,304.6,83.1,75.9,65.5,6.3,17.36,37.32,soybean,organic,146.8,1,5.33,Medium
27.24,81.56,1140.6,24.66,140.8,21.58,4.74,166.1,489.3,359.3,129.6,53.8,99.3,6.14,15.83,20.11,maize,NPK,188.7,0,5.79,Medium
22.4,82.46,681.9,24.96,122.8,23.55,5.53,275.9,559.5,390.9,102.8,58.8,96.0,7.14,17.63,33.7,wheat,DAP,224.6,0,6.1,Medium
24.31,74.35,852.2,22.96,134.8,14.25,5.54,375.5,345.7,365.0,185.5,37.5,73.8,7.61,8.83,26.97,pulses,urea,240.3,0,6.66,High
22.38,62.35,873.7,22.49,155.1,28.86,5.56,283.7,497.2,325.4,174.2,69.1,55.0,6.01,18.12,34.17,maize,NPK,181.0,2,6.87,High
31.61,80.37,861.6,23.03,143.0,15.14,6.87,217.5,447.9,261.3,70.4,45.8,50.7,6.98,9.77,30.0,pulses,NPK,153.2,1,5.9,Medium
22.39,57.49,610.1,18.78,140.7,27.12,1.94,300.7,361.6,289.9,139.0,33.8,111.3,7.02,14.87,27.92,fallow,urea,227.7,3,5.94,Medium
20.38,80.66,1162.8,24.15,144.2,12.1,4.54,319.0,442.0,213.7,154.5,55.8,98.8,6.94,21.31,24.47,wheat,NPK,104.8,1,5.83,Medium
21.09,82.34,1178.3,18.41,148.3,17.81,10.14,274.5,526.6,287.6,196.3,73.9,101.2,7.14,27.42,24.0,wheat,organic,218.4,2,7.37,High
30.4,57.83,606.8,21.22,124.1,27.64,0.77,163.5,481.4,398.6,133.1,70.5,83.2,6.36,18.77,27.2,wheat,organic,193.8,0,6.45,Medium
22.66,63.77,855.8,20.27,121.7,16.04,0.71,307.0,405.2,399.2,164.9,60.3,100.1,7.69,23.36,34.09,maize,organic,154.1,3,5.49,Medium
25.72,56.99,920.8,19.35,155.4,19.1,2.4,268.0,348.9,357.2,219.0,58.1,117.9,7.3,23.32,21.85,wheat,NPK,265.5,2,7.51,High
29.74,71.6,924.4,17.22,129.0,31.35,0.82,185.4,612.2,196.3,68.3,51.0,104.1,6.01,10.46,28.99,wheat,NPK,238.1,0,6.18,Medium
31.61,77.09,721.8,19.05,120.3,22.42,4.63,181.2,530.6,218.7,203.9,48.7,42.1,7.15,15.06,34.67,maize,DAP,242.7,0,6.15,Medium
22.27,80.36,742.2,17.31,126.7,12.66,9.11,357.1,562.4,173.7,83.8,34.6,63.7,7.67,17.03,20.55,wheat,organic,176.8,2,5.83,Medium
26.35,79.59,1180.7,17.11,134.9,17.65,8.85,320.0,640.4,286.9,73.0,68.8,42.2,5.83,24.38,27.99,cotton,DAP,146.0,3,6.44,Medium
29.99,83.46,508.7,19.72,135.7,22.79,5.67,361.7,631.4,379.1,111.8,54.3,50.9,6.76,6.34,37.54,maize,organic,252.6,0,5.07,Medium
26.66,77.7,733.5,18.83,133.4,30.74,7.58,317.4,595.5,300.3,111.3,62.5,37.9,5.87,14.1,20.72,cotton,NPK,227.0,1,5.55,Medium
25.16,56.03,1166.5,23.87,123.3,30.95,6.78,191.7,509.7,328.9,154.1,60.1,105.1,5.8,14.46,29.47,cotton,NPK,286.0,0,7.32,High
27.75,83.42,794.1,20.31,138.9,20.99,8.84,197.6,647.2,320.4,65.3,25.1,112.2,6.55,8.09,29.09,wheat,NPK,138.1,0,4.62,Medium
30.49,64.73,1093.5,21.77,147.3,27.14,2.18,166.6,385.1,275.8,150.5,47.2,103.7,6.34,22.69,26.1,wheat,DAP,238.3,2,6.95,High
26.81,57.73,761.6,17.37,122.1,17.51,4.99,260.5,601.5,183.5,207.1,49.7,64.4,7.13,7.74,31.72,maize,none,269.4,3,5.46,Medium
22.4,58.15,876.0,18.7,156.2,12.92,10.56,309.4,514.2,221.2,201.9,57.7,78.1,7.04,19.46,31.84,maize,urea,209.9,0,5.27,Medium
28.46,64.68,606.5,24.07,123.3,22.09,4.89,266.5,367.0,324.4,218.7,46.1,95.3,5.64,23.83,35.23,maize,urea,150.4,1,6.18,Medium
25.15,80.19,1014.4,18.89,143.3,31.04,0.07,282.7,330.4,204.6,168.6,72.3,69.0,6.75,26.69,35.81,wheat,DAP,100.4,0,6.24,Medium
27.03,84.41,613.8,19.76,157.8,15.72,10.63,287.6,357.2,334.7,209.7,84.5,104.0,7.03,22.54,24.78,maize,NPK,263.7,1,6.38,Medium
25.45,79.59,994.4,20.02,151.8,14.59,7.22,164.3,412.0,391.6,156.8,60.9,40.9,7.71,18.48,18.98,maize,DAP,288.7,0,6.88,High
20.6,79.47,528.4,23.57,124.7,21.23,2.62,188.1,558.3,185.1,156.6,30.5,120.0,6.89,10.81,26.97,cotton,urea,126.9,2,5.75,Medium
25.81,82.58,978.4,21.69,150.1,15.8,8.35,362.6,589.4,270.5,164.0,47.8,57.7,5.83,23.57,26.65,maize,none,296.8,0,6.38,Medium
27.48,58.92,815.2,21.82,148.1,30.26,5.97,200.0,281.9,381.2,169.2,65.3,91.7,7.46,26.29,31.54,wheat,none,135.0,2,6.33,Medium
23.28,74.43,674.2,24.88,133.6,21.88,4.03,310.8,359.2,255.9,179.9,39.6,111.0,6.45,14.01,22.8,maize,urea,226.9,1,6.37,Medium
31.03,60.41,812.1,17.71,121.7,21.38,0.48,311.5,481.5,221.8,188.0,80.2,70.4,5.68,25.14,21.91,fallow,DAP,227.8,1,6.41,Medium
28.58,64.81,850.4,21.31,129.3,16.85,3.09,224.1,626.6,226.5,64.5,45.6,40.7,6.0,12.1,37.9,maize,organic,187.4,0,4.54,Medium
29.94,66.46,693.5,18.09,149.1,16.49,5.88,342.8,472.7,379.6,93.7,32.5,53.0,7.52,21.13,29.75,maize,DAP,187.1,1,4.98,Medium
28.83,74.93,966.7,17.26,144.9,20.44,9.74,261.5,336.9,182.7,195.4,41.6,37.4,6.9,18.34,29.09,maize,urea,101.6,1,5.68,Medium
28.14,69.2,857.1,19.37,147.5,30.78,3.38,317.0,419.7,208.6,99.7,36.0,116.1,5.83,15.77,23.87,cotton,none,230.5,0,4.62,Medium
21.11,61.72,721.3,19.54,123.5,31.99,9.1,379.9,375.1,244.5,158.8,38.8,42.1,5.7,18.99,30.92,wheat,NPK,223.0,0,4.58,Medium
30.74,59.02,640.7,17.06,140.4,24.68,3.89,346.7,545.8,320.1,102.9,43.0,38.5,7.72,9.17,36.93,soybean,DAP,274.0,0,6.3,Medium
22.22,79.74,1102.7,20.32,140.0,12.78,11.04,365.1,470.5,230.5,90.3,63.9,78.4,6.69,25.53,35.3,wheat,DAP,177.1,0,6.35,Medium
31.34,69.03,1093.3,21.75,155.6,17.06,9.9,311.8,606.5,377.0,149.9,75.7,68.6,7.69,20.53,23.79,pulses,NPK,179.5,1,7.68,High
30.82,79.15,1153.5,24.55,143.5,17.77,6.87,228.5,440.8,290.3,170.9,30.6,114.3,6.65,14.72,33.37,soybean,urea,263.3,1,8.14,High
22.3,76.49,649.6,21.45,147.5,22.91,1.42,280.1,612.6,309.7,172.3,51.6,89.6,7.03,7.69,25.4,maize,none,146.5,2,5.47,Medium
20.18,65.79,987.8,19.57,130.5,12.17,8.95,233.5,330.2,382.3,129.6,42.1,75.5,6.29,8.53,29.02,soybean,urea,115.9,0,4.93,Medium
21.66,56.48,809.7,20.0,147.6,26.7,6.01,270.4,530.7,285.6,176.1,29.9,46.1,7.62,22.19,26.6,wheat,NPK,165.8,0,6.29,Medium
26.31,56.41,1157.5,20.6,153.4,20.32,10.25,161.8,280.2,182.8,215.1,65.2,114.0,7.0,13.57,27.81,soybean,urea,140.3,0,6.29,Medium
30.91,70.05,1071.2,21.11,131.9,26.37,10.44,280.0,349.1,392.8,201.1,37.8,123.3,6.46,17.72,19.81,wheat,DAP,274.7,1,7.82,High
24.83,59.52,651.1,23.69,121.0,21.55,10.12,247.7,552.2,291.1,206.3,74.3,49.9,7.39,21.35,23.92,soybean,none,133.9,2,6.65,High
25.66,78.44,1130.7,20.15,157.2,15.92,11.36,365.0,294.8,284.6,134.4,67.5,113.5,5.72,25.59,21.44,wheat,organic,235.6,1,6.94,High
23.75,67.19,952.4,24.0,124.8,22.22,10.2,291.5,641.8,300.8,124.3,26.4,109.5,5.53,13.11,26.86,wheat,urea,207.3,0,6.4,Medium
28.82,77.67,989.8,22.39,121.1,12.37,3.38,287.1,585.8,284.7,151.2,52.7,47.3,6.93,16.54,27.04,wheat,NPK,108.3,3,6.77,High
25.52,69.26,600.1,22.74,133.4,29.87,3.99,176.4,374.8,354.5,135.3,69.2,120.2,5.81,27.22,27.41,cotton,DAP,269.1,2,6.88,High
22.82,55.15,1171.5,22.28,151.0,17.77,8.75,192.4,344.0,253.3,134.8,83.3,61.1,7.3,9.48,30.5,cotton,urea,102.0,1,5.59,Medium
23.48,60.24,562.9,19.24,128.5,20.27,2.35,372.0,618.8,396.1,125.5,37.7,39.0,5.59,16.98,28.01,wheat,NPK,200.1,0,4.91,Medium
22.5,60.21,668.4,19.79,149.8,15.22,2.2,239.2,571.9,233.7,188.4,30.1,63.4,6.55,24.78,36.37,soybean,NPK,191.8,2,7.23,High
21.04,67.64,1131.4,24.51,155.5,18.46,0.65,358.7,333.3,198.8,125.3,39.5,111.8,7.38,27.73,31.64,soybean,DAP,188.9,1,6.68,High
21.68,63.66,1148.4,24.31,140.8,19.76,7.54,154.9,523.9,306.1,152.5,84.3,37.9,7.24,18.98,26.54,fallow,none,278.0,0,6.26,Medium
22.17,73.02,569.5,20.76,123.4,14.05,11.69,263.0,380.4,331.3,176.1,36.3,113.1,5.99,9.4,30.64,cotton,organic,177.6,2,5.39,Medium
21.67,67.08,891.4,17.13,126.1,21.34,11.26,333.8,625.0,282.7,188.4,72.0,90.5,7.43,12.38,36.5,maize,organic,212.3,0,5.6,Medium
29.19,55.46,765.3,21.67,154.0,15.32,6.87,369.0,539.4,247.5,196.1,39.5,96.9,6.1,9.96,37.91,soybean,none,208.3,1,6.34,Medium
23.21,67.73,758.4,20.72,154.4,23.63,7.74,272.9,371.6,305.1,143.5,71.1,55.9,5.66,25.6,29.14,wheat,NPK,291.7,0,6.77,High
27.27,72.84,1127.6,20.82,132.5,31.14,10.7,206.1,607.2,186.4,68.6,84.0,50.6,5.96,20.53,18.94,maize,DAP,242.5,1,5.33,Medium
23.75,80.72,916.7,19.73,126.8,25.24,7.25,364.0,625.0,268.7,132.8,84.7,92.8,6.76,14.38,27.79,pulses,DAP,154.4,0,5.71,Medium
23.76,80.26,1040.0,19.07,144.7,19.48,7.57,195.3,528.2,217.7,139.5,72.4,106.0,6.73,23.78,36.32,maize,none,293.5,2,6.68,High
23.27,79.99,572.7,17.18,133.5,18.12,4.46,225.6,346.1,272.5,99.7,81.2,41.8,5.82,24.88,30.68,soybean,urea,285.8,0,5.06,Medium
28.31,65.79,695.3,21.37,157.8,15.14,7.64,213.6,607.1,344.7,81.3,57.4,115.4,5.67,15.31,28.46,soybean,NPK,186.9,1,5.37,Medium
24.86,81.03,543.8,24.96,147.6,28.11,10.87,193.8,561.5,316.9,109.4,69.8,122.3,6.26,10.43,36.59,soybean,organic,190.9,0,5.8,Medium
27.24,56.64,948.4,23.32,133.9,24.26,3.57,234.5,533.1,370.7,111.6,76.2,95.4,6.46,9.14,33.95,soybean,organic,199.7,1,5.89,Medium
25.48,68.52,773.3,23.2,122.4,21.31,9.71,373.7,396.0,160.3,147.4,26.9,104.1,6.85,27.79,30.67,cotton,urea,196.0,0,6.81,High
28.22,77.48,720.8,18.9,150.4,30.71,6.99,313.6,512.0,327.4,104.0,26.2,47.7,7.71,15.74,18.57,maize,urea,283.5,2,6.27,Medium
25.14,82.59,761.3,24.58,157.8,26.6,6.35,194.8,437.6,272.7,173.0,37.5,51.7,6.37,8.93,21.8,soybean,none,188.9,1,5.26,Medium
27.16,64.01,573.0,18.5,123.9,29.6,0.88,176.1,398.8,319.9,129.2,57.5,122.5,6.2,23.31,24.33,soybean,organic,132.3,1,5.31,Medium
24.06,56.87,572.3,19.99,143.0,29.49,6.95,249.0,282.8,299.2,201.3,48.6,109.8,7.28,16.56,28.85,wheat,urea,259.0,1,6.17,Medium
26.83,82.2,981.3,24.09,143.5,13.71,2.23,375.5,571.0,325.1,129.0,48.2,118.0,6.1,17.08,36.36,pulses,NPK,146.8,1,6.42,Medium
25.24,78.26,810.7,20.61,132.3,23.72,3.23,230.3,518.9,368.5,94.9,73.2,76.0,6.91,8.59,30.58,pulses,DAP,168.8,0,5.34,Medium
28.41,60.72,1018.6,21.36,136.8,18.96,11.57,339.2,315.2,242.9,164.7,73.6,105.1,7.62,14.37,36.14,soybean,DAP,273.9,0,7.05,High
24.57,83.02,917.4,17.8,128.0,21.7,4.9,257.2,632.3,249.0,196.1,70.0,93.0,6.79,18.34,30.26,maize,none,227.5,2,5.79,Medium
30.72,84.43,1085.1,24.58,141.2,13.78,9.57,196.3,437.4,390.5,141.4,47.0,64.6,6.05,18.5,32.24,fallow,none,148.0,0,6.38,Medium
30.48,61.3,522.1,22.38,146.4,13.4,10.29,302.1,425.8,217.0,133.7,45.7,116.6,7.03,20.19,25.99,soybean,urea,194.1,2,6.62,High
30.85,83.89,686.1,23.59,142.9,18.02,11.92,331.0,325.3,210.2,211.7,28.9,73.2,7.17,18.69,28.12,soybean,organic,244.0,1,7.3,High
23.31,64.1,881.5,21.7,142.2,13.02,9.3,189.1,598.9,241.0,106.1,45.7,54.0,7.32,18.65,37.95,cotton,NPK,166.3,0,5.44,Medium
26.84,68.25,1143.3,24.28,155.5,21.87,1.49,311.8,440.6,197.7,122.8,64.1,47.3,7.11,22.77,37.71,wheat,DAP,211.1,0,7.0,High
23.56,82.58,811.9,19.0,123.1,27.44,5.84,162.4,643.4,379.3,153.0,38.2,64.2,6.29,25.55,32.7,cotton,NPK,171.5,1,5.79,Medium
23.83,82.72,623.3,22.13,124.1,27.91,9.6,267.5,406.8,379.5,200.4,47.2,72.8,6.43,6.25,34.4,pulses,none,185.5,1,5.73,Medium
30.05,84.08,784.0,22.72,138.6,24.74,2.89,342.7,407.8,286.7,194.9,47.6,76.3,7.34,21.24,30.94,soybean,DAP,265.4,3,9.14,Very High
29.86,77.87,946.0,23.88,152.9,13.21,0.67,178.8,571.2,270.8,93.7,33.3,60.1,7.74,24.24,35.32,maize,NPK,296.5,1,6.64,High
26.35,73.79,1044.1,21.17,133.5,24.4,6.95,250.3,286.6,352.3,104.0,31.4,72.0,5.7,18.27,35.0,soybean,NPK,140.6,0,5.41,Medium
25.72,77.76,984.4,23.21,144.8,23.66,0.63,305.0,578.1,287.1,137.7,76.6,103.1,7.22,15.55,34.53,wheat,NPK,192.5,2,6.77,High
24.33,62.73,606.4,23.08,135.3,21.3,3.33,282.8,375.4,301.6,145.4,57.0,75.8,6.47,16.95,32.46,wheat,organic,206.1,0,5.43,Medium
27.75,59.68,781.1,24.76,157.0,25.5,1.08,310.5,613.5,216.4,73.4,52.9,112.5,7.38,21.6,36.54,wheat,urea,127.5,1,6.73,High
31.18,83.87,844.2,23.53,150.9,22.75,5.96,276.2,511.0,201.7,217.0,60.4,76.4,7.74,8.01,31.51,soybean,urea,281.6,2,8.85,High
24.97,63.01,973.2,17.86,133.7,30.05,11.04,278.7,623.7,275.9,163.4,34.7,105.5,6.78,16.43,30.56,maize,organic,117.6,2,4.28,Medium
20.02,63.15,753.2,21.16,141.8,27.88,10.59,245.9,513.2,152.9,207.8,79.5,111.1,6.29,11.71,27.61,wheat,DAP,205.3,0,5.57,Medium
30.16,65.52,664.8,22.13,148.2,20.39,1.94,368.7,281.1,283.8,122.0,79.7,40.2,5.86,24.33,22.37,pulses,organic,100.3,0,5.93,Medium
26.19,74.44,731.7,21.85,127.8,16.34,2.58,341.8,386.9,283.2,190.2,64.5,72.7,7.69,27.55,35.63,wheat,urea,245.1,2,7.54,High
25.33,81.14,1017.6,21.15,151.1,20.23,4.55,258.7,367.7,250.8,215.2,31.6,107.7,7.21,26.06,28.11,pulses,NPK,193.8,0,7.92,High
28.12,77.32,816.4,19.03,147.2,28.5,5.15,249.1,335.4,359.3,183.2,44.1,70.5,5.84,15.32,37.8,pulses,NPK,245.1,0,6.41,Medium
21.72,79.53,999.3,17.12,123.1,19.53,0.24,356.1,529.6,162.0,92.4,80.7,46.9,7.38,14.18,37.49,maize,NPK,266.2,0,5.3,Medium
21.98,83.12,1057.7,23.97,136.6,30.0,10.43,228.1,389.0,332.1,129.4,83.5,44.3,5.63,13.37,28.15,maize,NPK,115.3,0,4.9,Medium
21.58,57.17,1049.4,21.58,145.2,14.05,5.96,263.1,582.3,247.6,118.0,55.9,124.9,7.49,15.32,28.64,wheat,NPK,163.1,3,6.65,High
25.06,59.01,646.9,19.25,144.2,13.09,8.21,205.8,532.6,378.0,75.8,66.7,100.6,7.35,25.72,32.29,cotton,NPK,209.3,0,5.31,Medium
24.14,82.64,1148.2,21.65,141.1,16.38,4.42,291.6,640.8,365.5,126.8,35.3,41.8,5.7,25.06,18.86,soybean,NPK,293.1,3,7.88,High
26.26,81.74,1065.5,18.68,147.9,15.06,0.7,196.6,557.1,187.3,209.1,66.6,72.5,5.86,7.89,32.29,fallow,urea,279.8,0,6.35,Medium
20.15,68.76,749.3,17.86,154.1,25.36,10.38,302.2,638.1,357.3,145.6,44.5,69.9,6.34,14.5,23.85,maize,NPK,208.6,0,4.67,Medium
25.67,66.1,814.6,20.6,140.5,18.88,11.99,308.9,400.0,230.2,129.3,47.1,59.5,7.56,18.73,26.64,maize,DAP,146.0,1,5.0,Medium
31.92,80.79,967.8,18.47,136.6,15.75,1.88,211.1,645.6,240.9,153.1,43.8,69.5,7.7,27.64,32.98,cotton,NPK,180.7,1,7.49,High
22.68,82.89,930.5,24.26,129.3,12.68,4.38,296.5,626.2,386.1,97.5,42.0,57.5,6.07,10.74,19.05,wheat,organic,117.7,0,5.87,Medium
24.45,60.47,1046.5,23.61,157.1,29.11,9.96,165.6,598.8,218.5,107.2,70.0,111.1,6.65,8.81,22.28,maize,urea,266.4,0,5.38,Medium
30.28,66.99,1022.4,18.44,154.7,14.28,3.5,185.7,437.8,219.1,217.9,66.0,124.1,7.38,26.62,19.31,wheat,NPK,187.9,1,6.89,High
30.9,56.58,767.1,21.47,151.7,14.69,8.35,182.5,622.4,230.5,104.7,55.3,51.0,7.57,24.77,37.28,maize,urea,161.5,0,5.72,Medium
25.74,62.31,967.2,21.08,138.4,17.82,5.22,284.1,403.7,272.9,155.7,82.1,111.8,6.99,9.38,24.43,fallow,NPK,128.5,0,5.61,Medium
30.98,76.22,590.5,19.06,151.8,29.62,5.52,229.9,306.9,193.1,211.0,71.4,117.5,6.58,18.6,36.9,cotton,NPK,101.5,3,6.53,High
20.4,84.83,1010.6,24.78,130.9,20.88,1.34,181.6,331.4,207.6,100.6,34.7,43.3,6.83,12.19,21.51,pulses,NPK,197.0,1,6.28,Medium
31.3,68.76,1060.4,23.35,135.0,15.81,0.24,329.4,383.0,229.4,173.9,54.6,64.5,5.65,24.76,33.0,maize,NPK,277.7,1,7.44,High
31.35,73.25,965.2,19.9,149.7,16.32,11.51,249.0,381.3,332.5,76.6,53.8,72.6,6.92,8.48,35.71,maize,none,118.1,1,4.52,Medium
26.92,80.46,541.5,17.19,129.4,23.81,11.82,324.2,560.2,326.2,180.6,71.1,121.8,5.73,13.55,33.71,wheat,organic,151.5,0,4.95,Medium
31.42,70.85,578.2,22.24,123.8,30.64,1.64,208.4,337.2,188.0,90.3,78.3,76.0,5.7,15.64,20.02,cotton,organic,167.4,1,5.3,Medium
26.59,79.33,639.3,18.26,120.6,21.83,8.73,352.8,470.4,164.8,213.3,59.9,120.9,7.74,21.51,31.69,pulses,DAP,246.1,0,7.2,High
27.75,83.66,820.8,19.72,123.6,15.51,2.89,228.2,325.9,215.3,92.7,35.8,65.0,6.66,23.66,24.93,maize,NPK,151.7,0,5.41,Medium
25.76,75.09,917.7,20.79,149.9,31.74,9.44,150.4,426.2,333.5,192.7,63.4,111.4,5.55,14.12,31.23,cotton,NPK,286.0,1,6.09,Medium
29.37,58.7,1011.7,18.37,145.8,30.37,2.01,294.3,298.6,161.3,86.5,71.4,95.4,7.52,25.28,35.75,pulses,DAP,105.0,0,5.11,Medium
