temp,humidity,rainfall,solar_radiation,soil_bdod,soil_cec,soil_cfvo,soil_clay,soil_sand,soil_silt,soil_nitrogen,soil_ocd,soil_ocs,soil_phh2o,soil_soc,soil_wv0010,previous_crop,previous_fertilizer,fertilizer_amount,cultivation_break,yield
20.5,57.7,825.6,18.17,120.3,10.76,2.26,284.9,385.1,268.2,81.3,18.3,91.8,7.25,17.25,30.75,rice,NPK,76.8,3,2.0
19.93,48.48,663.3,17.51,120.0,24.89,1.48,178.2,503.4,212.5,69.8,54.2,52.8,6.84,6.93,20.9,cotton,DAP,98.6,1,1.51
27.77,47.87,673.7,21.16,131.2,25.29,2.61,177.2,498.8,141.1,90.4,58.8,53.1,6.12,11.6,24.23,fallow,DAP,91.2,0,1.66
25.76,47.73,503.8,17.6,144.8,15.3,2.8,277.3,488.8,347.3,85.5,48.7,43.6,7.76,10.1,26.61,rice,organic,94.4,1,1.5
18.73,57.95,869.8,22.67,135.9,12.38,2.16,172.4,471.9,200.8,127.4,44.6,54.6,6.84,12.1,23.73,fallow,NPK,89.6,3,2.4
25.42,50.51,652.5,15.59,126.4,15.65,2.12,298.9,388.3,341.6,49.6,48.2,80.1,7.88,16.54,22.56,rice,organic,76.7,2,2.05
27.0,71.4,613.0,16.75,130.1,26.91,6.36,193.4,362.9,143.7,147.7,37.2,62.0,7.15,10.99,20.67,rice,urea,22.9,1,1.63
23.47,69.8,765.3,21.96,123.9,26.07,8.79,133.9,511.3,275.4,137.4,34.6,78.2,7.78,21.32,14.48,pulses,DAP,55.0,0,1.71
22.59,62.29,763.4,19.78,140.9,26.96,4.58,136.7,466.8,218.0,103.4,32.2,45.2,6.9,6.7,15.63,rice,urea,23.5,2,1.85
19.06,63.59,630.4,18.48,129.9,25.27,7.05,271.7,593.1,309.2,45.2,46.5,63.4,7.24,18.0,23.27,rice,DAP,114.1,2,1.79
24.63,62.22,581.3,19.07,132.8,24.99,3.78,197.2,558.7,173.2,106.8,19.7,48.0,6.22,20.5,31.27,maize,DAP,98.3,3,2.1
25.2,54.94,428.8,22.78,138.1,16.4,4.77,146.5,550.4,126.5,135.2,64.7,53.8,7.89,16.09,24.91,fallow,DAP,50.4,2,2.0
27.83,47.8,578.5,15.34,133.7,11.99,6.07,152.5,363.4,291.7,124.3,44.0,79.4,6.05,21.03,17.24,pulses,organic,54.3,1,1.02
25.8,63.97,774.1,15.86,137.3,19.14,9.53,206.3,578.3,286.7,51.1,43.1,35.6,7.81,5.4,24.47,wheat,none,108.0,0,1.95
24.23,72.52,665.9,21.71,120.9,25.85,9.09,226.7,405.7,273.7,45.5,19.9,82.1,7.75,9.63,18.62,rice,organic,75.8,1,1.89
18.01,59.3,837.8,22.28,128.5,26.58,5.67,301.6,445.9,314.6,57.4,26.0,33.3,7.7,15.49,26.07,maize,NPK,66.3,1,1.6
27.25,67.48,431.0,19.76,122.1,19.81,1.92,296.0,500.7,201.5,115.0,25.7,69.7,7.97,10.25,30.09,pulses,organic,55.1,2,1.26
26.87,50.4,483.6,20.34,136.4,24.32,0.09,276.5,475.6,141.2,95.1,34.2,49.4,7.63,16.1,15.84,wheat,urea,103.1,1,1.59
21.0,45.12,642.4,20.68,148.6,18.84,1.04,289.9,363.4,349.9,75.0,43.7,56.3,7.03,5.76,27.31,pulses,urea,30.2,3,1.05
25.98,64.12,453.2,18.5,125.9,26.34,3.72,255.1,667.8,159.6,107.4,57.0,92.3,6.27,20.49,15.35,wheat,none,112.5,1,1.37
27.44,54.54,407.8,18.36,149.4,21.03,5.28,216.1,581.0,195.0,61.3,59.0,81.5,6.55,11.37,15.6,maize,urea,65.3,0,0.67
24.23,61.06,678.8,22.69,118.3,23.2,6.68,131.3,557.5,214.4,81.8,37.3,85.4,7.6,12.46,28.04,maize,organic,94.6,1,2.49
18.31,45.95,754.5,20.27,140.2,20.14,0.4,133.6,400.4,130.7,78.1,24.8,84.9,6.71,21.64,18.27,wheat,organic,28.3,2,2.12
18.71,69.61,526.2,21.67,133.2,26.3,6.53,127.9,548.3,249.6,97.0,30.1,76.1,6.3,16.71,25.87,maize,none,94.1,0,1.38
19.62,55.9,865.0,22.84,149.5,17.31,4.06,295.0,529.9,290.6,53.4,54.8,75.7,6.4,6.84,14.32,pulses,none,60.5,1,1.04
25.69,56.18,588.5,21.62,130.5,11.55,7.27,211.3,557.5,252.4,58.3,21.7,92.6,7.43,21.86,28.63,wheat,none,84.4,0,1.78
24.74,68.39,803.7,18.14,142.0,12.8,5.65,299.8,608.5,171.5,131.2,42.0,68.8,7.24,16.23,20.77,rice,urea,108.7,0,2.1
25.63,69.89,611.8,22.25,119.0,27.56,6.51,230.9,644.8,338.0,79.7,63.7,32.5,6.22,15.47,28.39,wheat,NPK,76.2,0,1.43
24.83,60.57,735.6,19.73,133.7,27.86,6.8,191.8,505.3,173.7,65.5,56.1,80.1,6.85,5.06,17.93,cotton,DAP,43.3,0,1.49
20.34,73.98,427.1,18.7,134.0,17.22,4.36,240.9,646.4,241.4,44.6,53.4,37.9,7.51,20.61,17.17,rice,organic,72.7,1,1.17
22.27,74.51,742.4,21.78,134.9,25.23,5.43,177.3,614.2,228.0,129.7,54.9,51.5,7.52,11.2,18.84,fallow,DAP,31.4,2,2.09
25.86,68.41,588.9,16.8,147.2,27.86,7.87,222.8,459.9,120.9,40.8,29.1,47.8,6.84,11.26,27.56,pulses,organic,66.5,0,0.95
26.03,70.68,475.4,19.54,138.9,18.45,0.06,274.0,453.8,275.1,158.5,62.4,28.6,7.03,7.65,28.2,wheat,organic,60.5,1,1.75
22.82,74.08,454.6,20.0,119.2,26.17,5.04,235.4,493.7,234.0,157.2,23.9,78.1,6.83,11.53,16.11,cotton,none,79.7,1,1.31
18.76,59.11,702.7,20.36,128.8,12.24,0.91,158.8,367.6,211.7,90.8,55.2,86.4,6.08,6.75,30.37,rice,NPK,105.2,1,1.59
19.65,46.14,716.4,20.11,124.3,25.2,5.2,154.7,430.1,224.6,39.5,48.9,33.8,6.16,10.34,28.03,pulses,organic,108.6,3,2.12
21.77,54.48,708.6,18.72,147.4,19.08,6.95,295.9,450.5,264.2,85.1,56.6,89.4,7.04,9.17,30.18,wheat,organic,111.4,1,1.62
21.76,53.42,872.6,15.94,130.3,21.24,6.5,270.4,495.7,142.9,152.2,28.3,60.4,7.47,7.99,16.41,wheat,urea,45.8,2,1.54
27.9,50.65,604.9,20.62,139.9,27.5,3.37,228.0,579.5,174.3,152.5,22.1,63.4,6.53,18.83,31.99,fallow,DAP,98.8,1,2.36
26.62,71.6,453.3,18.91,140.8,26.68,6.84,279.5,459.9,315.0,54.2,41.9,67.3,7.45,6.47,22.93,rice,DAP,88.0,0,1.65
21.22,68.33,858.7,19.85,133.4,17.2,6.76,194.3,397.4,311.4,113.1,30.3,46.6,7.57,16.75,26.98,fallow,NPK,34.0,1,1.96
26.83,56.87,791.0,19.47,142.7,12.76,7.42,304.9,422.4,132.1,82.4,41.9,59.6,7.65,7.71,31.98,pulses,DAP,74.2,2,1.54
22.17,67.52,873.9,20.62,127.7,14.38,6.1,309.6,491.1,121.2,122.5,37.7,33.0,7.65,16.83,29.45,wheat,urea,50.8,2,1.86
22.24,71.43,650.1,20.52,138.0,21.57,6.87,190.5,475.0,310.8,120.4,30.9,62.9,6.94,16.12,17.9,rice,urea,40.4,0,1.68
25.81,70.93,880.2,15.19,132.8,19.8,3.36,296.1,671.7,162.2,123.0,36.8,49.7,7.86,8.71,17.94,maize,none,31.3,2,1.95
18.37,65.85,801.2,19.34,148.8,14.93,3.01,260.2,663.7,333.3,119.6,59.3,63.7,7.66,20.02,22.26,maize,NPK,96.0,1,1.94
25.25,64.16,698.6,21.49,146.8,23.98,4.21,120.1,413.0,270.4,42.6,54.3,89.1,7.24,5.38,29.91,wheat,urea,71.9,2,1.88
23.65,50.37,445.6,21.54,119.4,20.96,2.93,302.5,374.3,126.6,117.2,51.2,57.8,6.69,11.33,15.0,wheat,none,66.1,1,1.04
20.03,73.1,683.9,21.6,147.6,13.46,9.93,120.2,586.0,240.8,95.9,64.9,77.0,7.42,9.69,17.7,maize,organic,82.5,1,1.7
20.29,54.89,841.7,21.95,144.4,23.28,5.85,137.6,446.5,259.8,72.1,52.1,70.6,6.25,9.74,17.33,pulses,none,98.0,1,1.27
19.84,47.07,677.9,15.26,122.3,22.1,4.07,255.4,376.1,235.9,137.0,45.8,80.0,7.33,16.88,31.06,rice,urea,77.2,2,1.92
19.89,73.65,741.9,18.49,135.5,12.5,7.86,217.0,447.6,301.4,146.0,23.4,76.8,6.4,6.85,28.55,maize,urea,92.1,1,1.63
21.81,47.58,676.9,21.66,147.6,13.34,7.48,292.6,475.2,220.6,55.9,34.8,81.4,6.71,21.07,17.06,maize,organic,119.0,0,1.81
23.51,48.62,428.8,19.74,135.9,13.0,1.68,120.9,647.0,319.2,149.1,47.3,44.7,7.4,7.93,22.92,wheat,organic,94.8,0,1.55
19.32,58.62,664.0,20.99,137.4,14.32,5.82,169.4,396.1,342.1,81.2,24.1,60.0,7.64,12.93,26.27,wheat,organic,111.6,0,1.69
18.61,65.61,428.7,21.89,137.8,22.1,1.75,215.3,441.4,243.4,93.3,57.7,41.8,7.75,7.88,22.9,rice,organic,96.2,1,1.06
25.11,60.41,470.4,15.49,137.7,18.56,3.16,143.8,639.7,167.0,141.1,26.8,37.1,6.77,5.75,21.55,pulses,DAP,65.7,3,1.36
23.31,66.33,496.4,15.05,137.7,12.21,9.62,313.6,627.0,310.4,100.5,46.4,87.3,6.87,8.84,27.92,pulses,NPK,67.1,1,1.15
27.05,50.06,712.9,17.73,142.0,11.42,2.28,267.5,562.4,275.8,54.3,38.3,79.9,7.2,7.23,20.87,rice,organic,47.4,0,1.41
19.14,57.3,640.3,22.33,124.5,23.77,3.82,276.0,454.4,334.7,141.8,28.2,73.6,6.22,19.68,27.66,maize,none,56.0,0,1.59
19.01,57.59,606.8,16.99,146.1,14.6,2.6,233.7,402.9,153.3,106.5,22.9,63.5,6.78,9.45,15.47,wheat,organic,38.7,3,1.67
19.13,50.65,729.9,20.61,133.0,20.77,0.58,272.7,409.6,260.5,133.4,40.6,91.9,6.8,13.25,29.31,wheat,NPK,114.1,1,2.1
22.35,48.05,836.8,19.48,142.6,17.54,4.29,217.6,401.1,181.8,108.8,39.3,56.3,7.63,8.11,26.27,cotton,organic,21.1,1,2.14
27.35,66.52,770.9,15.53,120.1,10.08,4.47,179.8,486.5,325.3,109.1,41.4,76.1,7.21,6.02,29.92,cotton,organic,57.5,2,1.85
26.36,64.64,703.6,21.21,129.1,25.43,2.39,263.6,373.5,123.6,68.8,18.1,42.7,6.18,6.44,20.07,cotton,organic,65.2,2,1.56
24.27,53.83,408.6,18.95,118.7,18.17,8.14,284.1,459.2,303.3,80.1,47.8,70.6,7.19,14.05,20.7,pulses,none,29.0,1,0.8
20.7,66.37,583.9,17.91,141.8,17.75,3.31,307.9,353.5,307.4,68.9,18.3,73.5,7.1,15.01,29.35,maize,NPK,113.0,2,1.65
22.03,66.77,615.3,22.29,127.2,26.1,6.94,277.8,500.4,263.6,53.1,51.8,57.4,7.57,5.55,18.76,rice,DAP,77.3,0,1.71
27.51,50.07,673.3,18.14,144.4,11.25,5.48,293.5,505.4,151.3,109.7,20.4,76.8,6.24,8.49,28.71,rice,none,78.6,2,1.7
18.66,67.73,634.1,18.69,124.2,14.3,9.85,195.3,553.9,175.9,113.5,62.7,43.3,6.23,7.95,24.73,cotton,none,111.6,2,1.31
26.38,47.87,769.6,19.33,144.5,26.43,8.9,198.2,622.6,192.0,41.0,32.7,79.0,6.51,10.85,20.88,wheat,NPK,58.4,2,1.83
25.73,73.36,800.7,19.89,128.7,23.01,3.47,222.5,481.1,221.7,77.0,64.7,45.6,6.35,8.82,29.03,pulses,NPK,117.4,0,1.49
26.98,50.11,582.9,19.38,139.7,10.43,9.92,250.7,619.1,239.6,147.3,64.4,67.3,6.39,19.2,23.28,rice,none,118.6,0,1.66
26.58,68.24,461.4,16.29,146.5,13.16,0.79,291.3,648.0,138.0,54.7,25.2,59.5,7.72,13.14,16.8,wheat,none,26.7,0,0.87
24.35,56.69,882.7,19.76,143.2,11.48,7.33,207.2,381.0,331.9,120.1,38.5,79.6,6.1,21.28,19.13,cotton,organic,86.8,1,2.28
19.02,74.52,875.5,22.43,134.5,21.35,0.44,158.2,417.1,272.7,50.2,42.2,79.9,7.8,7.13,15.17,wheat,NPK,50.9,0,2.14
20.26,51.9,436.7,22.18,132.9,15.27,8.04,310.4,359.8,298.7,136.5,49.3,39.4,7.79,7.91,16.85,wheat,organic,98.6,2,1.7
27.89,51.62,774.2,19.27,129.8,18.86,9.14,316.7,373.4,208.6,73.5,63.2,93.9,7.26,13.52,22.37,fallow,organic,22.1,1,2.42
24.48,55.28,752.7,16.33,134.5,12.35,3.89,300.9,494.8,227.7,47.1,44.5,43.0,7.05,17.7,25.46,maize,organic,67.2,1,1.65
22.32,61.55,886.4,15.95,149.1,20.6,4.04,233.5,670.3,161.2,37.9,40.7,34.9,6.81,18.62,20.51,maize,none,31.1,1,1.17
19.97,64.25,486.2,16.48,131.9,23.21,3.07,317.2,418.8,287.6,83.9,25.8,37.1,6.5,15.72,15.03,pulses,organic,90.2,0,0.86
18.78,66.81,741.2,19.42,131.0,18.56,2.59,133.0,614.0,292.0,71.7,47.8,35.3,7.22,15.62,19.83,wheat,organic,112.3,2,2.46
23.13,49.18,599.4,17.92,147.6,16.0,6.75,209.7,497.0,248.4,36.3,18.7,94.5,6.43,11.75,23.6,pulses,organic,86.6,1,1.16
19.53,65.14,827.2,18.12,129.6,21.14,6.39,219.1,521.2,346.5,132.4,32.8,85.6,6.25,11.82,19.55,wheat,NPK,77.4,2,1.54
22.33,57.98,618.5,22.3,146.0,21.0,2.47,181.1,538.8,159.7,155.7,25.6,66.8,6.83,6.73,21.13,cotton,none,36.9,2,1.52
27.54,59.03,670.7,17.8,146.1,17.62,6.44,298.0,621.1,132.0,104.1,31.4,37.5,6.28,16.66,14.99,wheat,none,94.3,1,1.65
23.68,50.3,616.5,15.5,121.0,27.28,7.8,294.8,603.5,285.2,113.3,24.2,74.2,6.99,20.87,31.63,pulses,organic,56.4,1,1.41
22.94,61.27,686.6,19.45,124.1,16.4,4.77,208.3,525.6,139.6,64.7,22.5,32.6,6.54,18.62,15.44,rice,NPK,46.2,1,1.65
22.27,61.42,536.5,18.49,122.7,21.71,6.44,231.7,473.2,163.1,61.7,18.9,44.8,7.59,14.86,31.52,wheat,DAP,69.8,2,1.79
23.27,61.86,730.1,19.99,127.4,23.37,4.68,244.6,398.4,253.8,49.2,28.5,60.9,7.51,5.68,19.09,pulses,urea,73.3,1,1.3
24.23,74.04,442.4,20.65,139.0,24.54,9.9,260.6,408.8,314.5,101.4,29.0,40.0,7.93,10.18,28.34,fallow,organic,52.0,1,1.69
26.2,52.91,883.2,16.01,137.3,15.65,9.0,219.5,355.1,158.2,145.8,33.3,90.2,7.59,6.45,17.69,rice,DAP,80.7,0,1.79
22.15,57.65,611.8,17.68,130.8,13.16,4.18,261.6,610.5,313.4,59.1,41.0,58.9,7.03,13.09,21.09,maize,NPK,105.8,2,1.32
22.73,67.74,644.8,17.72,135.1,14.66,8.83,141.2,376.8,180.3,82.1,27.0,29.6,7.73,18.3,20.42,cotton,urea,54.8,3,2.16
24.75,62.32,726.3,22.88,131.5,19.12,5.58,204.8,606.7,331.5,71.5,18.8,89.1,6.21,12.77,19.58,rice,none,92.3,1,1.74
24.02,54.1,822.2,22.65,138.8,22.64,9.37,180.0,503.8,240.5,117.9,22.4,60.4,7.58,19.27,30.37,rice,none,109.6,3,2.17
21.54,47.3,652.2,15.18,120.3,10.42,2.92,278.8,352.4,132.8,88.8,21.2,58.4,7.45,12.92,22.88,wheat,DAP,107.0,1,1.68
20.32,56.02,494.8,17.11,129.3,15.91,8.71,303.4,504.2,231.1,105.7,51.4,51.7,6.17,7.88,21.67,fallow,urea,116.1,3,1.46
26.87,48.23,574.9,22.52,145.1,27.87,6.34,208.1,530.5,133.6,145.0,44.8,32.4,6.75,10.04,14.62,maize,organic,117.0,1,2.0
26.05,48.78,421.2,18.56,143.8,20.9,7.37,317.2,523.7,310.3,107.6,39.7,38.8,7.08,15.52,24.4,maize,none,59.3,0,1.18
26.67,45.76,488.4,16.72,137.2,17.21,6.6,121.2,487.4,171.1,80.3,30.5,92.1,7.75,21.08,14.02,wheat,NPK,27.5,0,1.52
26.23,54.79,815.6,15.56,129.2,21.01,1.76,272.2,424.7,188.8,73.0,46.1,64.9,7.99,18.01,20.26,maize,none,55.5,2,1.28
21.95,55.05,762.2,17.82,119.0,19.12,8.32,187.9,600.2,283.7,141.1,35.3,82.9,7.51,5.04,22.37,fallow,NPK,43.6,1,1.65
19.12,48.02,833.0,15.03,132.3,12.23,5.36,318.7,497.6,258.9,56.7,46.7,58.6,7.17,16.92,14.22,rice,urea,57.8,0,1.15
27.74,50.64,678.3,18.79,127.9,14.79,4.44,125.3,648.5,126.9,116.4,64.4,75.3,7.84,13.42,20.31,rice,NPK,97.5,1,2.01
20.26,48.82,402.2,17.99,120.9,14.56,2.79,241.9,602.5,156.7,107.1,41.4,62.2,7.68,18.5,25.32,pulses,NPK,92.9,0,1.71
25.1,73.32,794.9,16.29,143.9,10.01,5.01,317.4,454.0,157.6,36.0,31.5,64.7,7.96,11.28,29.85,fallow,organic,87.3,1,1.87
19.81,62.06,766.8,21.86,147.2,13.45,9.2,204.1,594.1,311.8,38.5,39.0,82.2,7.02,17.2,18.86,cotton,DAP,87.7,1,1.98
26.99,46.42,507.3,18.39,125.9,14.47,1.0,250.9,396.4,196.4,105.3,19.3,82.1,6.04,16.17,14.2,rice,DAP,64.6,1,1.3
23.74,58.0,482.2,21.09,126.5,24.43,1.01,277.6,550.3,308.5,44.2,48.9,92.6,6.21,5.85,16.0,fallow,DAP,90.6,1,1.52
20.48,60.38,536.1,15.11,127.1,14.13,9.11,147.8,414.1,223.6,146.8,54.3,41.9,7.4,14.04,21.83,pulses,none,92.0,0,1.08
22.02,74.55,433.2,15.29,131.9,17.24,1.19,186.4,556.4,326.8,126.7,49.6,67.3,7.89,9.68,20.28,cotton,none,99.9,3,1.53
27.65,73.08,841.9,16.05,118.1,24.15,5.34,318.1,383.2,327.6,109.1,49.8,89.2,7.3,18.77,24.98,pulses,urea,74.1,1,1.44
25.74,70.2,537.7,20.05,125.1,20.35,6.83,287.0,624.3,342.4,119.3,42.2,43.0,6.86,5.34,16.2,rice,organic,81.1,1,2.02
27.96,65.3,695.4,17.43,118.7,12.08,0.25,177.3,533.8,160.3,146.8,18.5,32.2,6.03,7.26,30.23,cotton,NPK,84.4,0,1.74
20.45,70.71,616.1,19.92,127.9,27.36,1.0,289.6,559.6,211.5,108.7,28.7,81.8,7.92,5.59,26.16,fallow,organic,52.0,2,1.66
22.17,62.35,555.7,18.11,135.3,19.45,0.29,222.0,602.5,248.1,131.7,52.1,91.2,7.55,12.32,16.42,maize,none,47.5,0,1.13
19.53,73.52,592.8,22.52,138.6,10.46,1.6,269.2,530.8,144.0,116.6,37.1,48.9,6.97,7.81,25.56,cotton,organic,110.7,3,1.68
25.06,45.66,628.3,18.38,149.3,27.11,8.68,134.2,670.1,205.5,69.3,40.9,33.2,7.86,7.58,21.79,rice,none,118.9,0,1.49
22.33,62.09,784.2,21.66,125.7,15.22,7.26,126.5,462.6,286.0,136.2,34.2,29.1,7.63,18.08,17.08,fallow,NPK,68.6,0,1.72
18.86,55.67,696.8,20.58,127.6,27.96,7.05,171.5,455.2,185.1,152.0,26.3,76.0,6.12,9.9,18.77,fallow,none,22.5,1,0.84
20.37,68.83,431.4,19.84,119.4,23.86,5.42,292.6,456.7,210.9,135.2,49.9,70.4,7.29,13.87,29.91,wheat,NPK,116.0,2,1.83
25.74,55.49,799.1,18.12,129.0,15.4,0.05,149.3,576.1,217.3,95.5,29.0,90.5,6.83,14.03,19.78,cotton,organic,72.1,0,1.93
18.1,61.29,774.0,21.23,138.1,25.86,2.95,156.2,351.3,197.6,104.3,55.3,58.7,7.11,14.26,21.73,fallow,NPK,47.6,0,1.89
19.72,47.16,689.7,17.11,143.1,16.54,3.47,128.8,655.2,145.8,149.2,54.7,61.8,7.55,10.23,19.95,pulses,DAP,105.4,0,1.24
22.84,45.53,598.7,15.07,146.9,17.86,1.78,218.1,403.9,340.6,98.8,38.5,70.5,6.09,13.16,26.74,rice,NPK,104.3,0,1.2
24.94,67.65,699.4,22.96,122.1,19.22,3.61,247.6,497.0,280.9,67.0,26.4,30.3,6.35,16.68,26.28,maize,NPK,21.2,0,1.68
18.9,55.12,611.5,20.75,126.7,20.95,2.16,174.5,530.7,224.1,89.4,41.0,45.8,7.4,15.29,28.24,pulses,organic,114.4,2,1.61
18.8,62.67,800.8,16.43,142.2,10.1,8.92,270.7,639.3,317.7,58.0,59.3,87.6,6.86,8.72,31.62,wheat,NPK,54.6,0,1.54
27.0,50.25,556.6,22.89,145.3,11.91,3.22,297.5,501.5,126.2,151.6,33.7,78.1,6.23,15.72,16.7,rice,none,35.2,1,1.31
22.23,60.68,768.7,22.84,140.4,24.56,4.21,246.3,439.1,138.3,55.2,61.2,62.9,6.78,16.12,18.48,rice,none,37.0,1,1.64
25.7,57.33,540.7,17.76,120.2,20.03,4.77,247.9,653.3,231.3,117.5,42.7,70.4,6.95,7.82,26.81,rice,none,106.1,0,1.12
20.6,54.81,781.6,21.95,139.2,20.11,0.28,315.2,453.0,178.0,133.6,61.9,55.0,7.82,16.24,21.99,cotton,organic,61.2,1,2.21
20.61,62.57,462.6,18.31,120.7,17.35,7.5,120.9,520.2,138.5,157.2,61.5,79.5,7.57,20.81,22.21,maize,NPK,101.2,2,1.95
24.47,51.81,581.7,22.34,141.1,20.36,7.36,227.4,484.2,207.8,98.6,40.7,44.6,6.53,19.14,20.78,fallow,organic,96.4,1,2.28
18.09,72.39,797.4,19.52,133.5,13.05,0.24,311.3,371.0,222.1,131.3,61.3,38.3,6.63,12.12,20.22,rice,organic,89.1,3,1.79
23.98,55.33,684.6,18.9,144.8,17.62,0.3,225.7,664.9,316.5,82.8,48.6,32.8,7.37,19.88,19.94,cotton,DAP,117.0,0,1.76
19.53,66.39,724.7,18.41,128.0,13.29,9.03,181.2,379.4,202.2,125.2,25.1,89.2,6.8,11.6,25.73,pulses,organic,46.1,0,1.17
18.19,51.46,424.6,17.33,146.9,24.61,6.17,205.7,362.5,147.6,60.5,55.4,65.1,6.72,19.08,29.39,wheat,urea,101.5,0,1.42
18.61,54.28,564.9,22.83,141.1,21.18,4.35,179.0,488.1,202.7,127.9,44.9,29.0,7.24,11.0,19.13,rice,urea,89.8,1,1.43
23.79,58.6,834.3,22.21,144.5,14.58,2.35,190.5,359.2,301.1,133.7,29.0,30.2,6.22,18.35,25.4,pulses,organic,118.9,0,2.11
21.99,64.42,849.6,20.13,122.9,18.72,2.8,206.1,442.5,303.0,45.4,49.5,34.6,7.28,16.91,24.44,cotton,none,52.1,1,1.73
23.24,46.74,720.6,19.15,131.6,11.19,6.6,310.7,547.4,245.3,84.7,28.2,68.2,6.16,8.24,31.78,cotton,urea,95.3,0,1.4
20.95,45.96,409.7,22.21,126.5,16.87,7.5,171.7,489.7,347.8,38.1,44.2,75.8,7.71,19.13,30.11,wheat,urea,114.2,1,1.57
23.52,46.56,736.1,17.15,139.5,26.26,3.69,131.2,440.3,318.3,143.6,39.1,65.3,7.86,18.31,18.69,rice,DAP,42.5,3,2.24
25.98,65.59,887.9,15.43,128.2,12.18,1.51,228.4,663.7,224.6,74.9,22.6,50.0,6.43,12.94,17.52,pulses,organic,28.1,0,1.37
27.46,74.63,555.3,18.41,135.2,27.21,6.78,136.4,597.7,188.2,39.1,62.5,41.8,7.86,17.93,14.98,cotton,none,64.5,1,1.46
23.95,57.29,784.6,17.47,146.2,15.51,8.1,175.8,593.5,207.5,82.1,27.3,62.1,7.64,15.95,21.46,maize,NPK,48.0,3,1.78
18.8,47.65,653.8,20.16,139.2,15.51,3.24,192.4,384.3,268.5,114.4,52.1,80.7,6.98,8.76,24.42,wheat,organic,59.5,1,1.61
26.26,73.94,544.7,17.58,126.1,17.41,7.72,199.0,477.6,184.4,92.7,29.7,50.3,7.4,17.37,30.41,maize,DAP,81.5,0,1.94
20.14,52.05,679.1,19.07,135.4,24.39,1.23,190.1,534.5,208.8,147.6,38.7,93.2,6.52,21.39,20.51,pulses,none,109.9,1,1.47
21.59,52.55,405.4,16.08,141.0,18.15,8.71,151.7,460.0,154.2,148.3,62.8,67.2,7.29,9.94,20.91,cotton,organic,58.0,1,1.4
18.09,47.46,508.2,15.53,122.8,25.97,6.74,179.5,651.3,334.2,62.9,58.6,81.8,7.08,16.7,29.62,wheat,DAP,100.5,1,1.48
23.51,70.15,789.8,16.69,134.2,25.8,5.46,289.1,519.9,275.9,132.4,62.7,29.3,6.73,13.0,20.47,rice,DAP,94.6,2,2.29
27.95,68.78,693.8,20.15,147.3,13.66,2.97,163.8,611.8,183.0,90.6,59.5,53.6,6.62,14.52,19.85,pulses,NPK,44.8,0,1.47
25.96,58.3,729.8,21.13,149.3,23.22,4.96,138.1,558.9,283.1,144.4,27.2,30.3,7.94,16.7,25.59,wheat,organic,111.6,0,2.32
18.13,53.38,899.6,22.2,126.1,14.66,4.42,160.1,438.2,271.9,68.9,40.1,79.2,7.65,14.48,24.68,cotton,DAP,109.8,1,1.65
21.7,64.78,660.1,21.6,145.9,12.8,8.78,232.4,419.1,255.0,115.7,32.1,68.9,7.01,8.84,19.96,cotton,organic,46.3,0,1.39
24.29,67.4,429.4,16.99,146.1,27.61,0.63,122.2,432.8,335.2,138.0,32.2,85.6,6.55,8.57,27.75,cotton,urea,108.9,2,1.63
20.79,57.22,827.1,20.77,122.4,12.1,0.22,196.6,458.6,299.5,100.6,28.7,75.4,6.34,9.41,26.08,pulses,organic,54.6,2,1.33
20.12,59.16,472.4,17.93,132.4,15.13,6.53,301.9,534.4,299.0,56.6,39.9,87.2,7.78,12.76,22.75,rice,urea,80.2,1,1.21
24.71,63.13,663.3,16.79,132.0,12.18,3.12,138.9,423.6,137.6,84.0,35.5,84.7,6.62,11.16,15.99,wheat,urea,99.3,0,1.33
22.86,61.45,685.4,22.61,136.7,14.83,4.36,206.2,388.5,188.5,95.2,35.5,65.6,6.92,9.53,25.25,maize,urea,61.0,1,1.33
21.69,49.35,792.9,16.82,129.7,20.64,8.73,284.9,591.3,165.1,84.6,18.2,87.7,6.51,15.31,21.58,rice,none,112.7,1,1.25
23.4,74.02,593.4,17.63,124.1,25.71,8.95,247.2,512.6,154.7,140.6,18.8,29.0,7.99,12.8,15.85,rice,organic,102.5,0,1.87
27.2,61.14,526.7,18.36,149.3,18.81,7.35,230.2,653.3,295.5,141.2,49.3,35.1,7.29,16.66,19.34,cotton,none,120.0,1,1.6
18.31,51.09,655.9,22.72,122.2,25.87,8.15,154.4,561.4,162.5,41.7,39.6,53.6,6.72,7.12,31.72,wheat,DAP,100.8,1,1.26
22.65,74.15,454.6,18.02,124.9,22.92,9.98,284.4,425.3,224.3,123.1,58.0,40.5,7.91,21.12,24.66,maize,organic,79.7,3,1.99
26.64,72.69,444.2,16.84,138.7,22.0,1.44,139.9,526.0,299.6,68.3,35.1,76.2,6.42,8.75,16.45,cotton,urea,57.7,1,1.37
23.53,63.02,730.2,19.03,118.7,19.15,5.68,245.3,642.0,330.2,102.6,56.8,71.6,7.52,20.35,19.11,maize,none,27.7,1,1.15
20.59,58.44,766.1,16.21,141.3,16.28,6.21,176.3,539.1,341.2,89.2,30.1,79.1,7.31,9.02,19.39,pulses,NPK,105.1,1,1.07
