temp,humidity,rainfall,solar_radiation,soil_bdod,soil_cec,soil_cfvo,soil_clay,soil_sand,soil_silt,soil_nitrogen,soil_ocd,soil_ocs,soil_phh2o,soil_soc,soil_wv0010,previous_crop,previous_fertilizer,fertilizer_amount,cultivation_break,yield
27.11,43.25,496.8,20.97,135.3,28.19,6.91,296.3,485.0,193.2,102.6,71.6,101.4,6.68,12.45,24.39,fallow,DAP,244.8,2,2.84
21.47,41.38,735.2,21.54,128.7,10.12,4.29,260.1,614.0,238.3,178.8,44.2,43.5,6.57,14.15,16.53,wheat,NPK,131.7,2,2.53
27.37,51.6,1000.9,23.89,137.7,26.21,3.71,383.2,628.6,302.2,69.0,43.9,89.4,8.0,11.49,29.12,wheat,NPK,116.2,1,3.11
27.1,60.82,456.8,20.79,121.9,28.97,9.68,218.9,521.8,262.5,134.8,30.2,59.1,5.63,8.66,22.87,corn,organic,55.6,1,1.76
22.6,79.07,464.1,21.32,152.8,11.83,9.76,308.2,371.9,353.0,71.3,43.0,60.7,6.43,7.86,20.45,wheat,urea,140.0,0,1.96
26.51,72.72,683.8,16.56,153.1,13.23,12.37,246.8,487.1,328.5,155.7,72.3,89.6,7.54,23.9,15.07,soybean,organic,180.3,0,3.05
25.98,73.42,1153.4,19.74,143.5,29.21,6.27,253.8,687.2,117.5,185.8,41.8,72.0,7.2,24.74,29.4,corn,NPK,213.1,3,4.18
29.24,59.15,934.9,22.16,134.1,20.75,1.1,180.3,601.2,399.5,115.2,77.1,103.1,6.81,5.9,31.68,wheat,urea,103.5,0,2.77
29.53,55.57,942.9,17.71,152.0,10.28,4.1,236.5,624.5,325.7,123.2,76.8,44.0,7.12,8.01,22.9,soybean,DAP,152.7,3,3.08
20.68,56.7,689.5,17.02,142.2,15.15,14.7,241.2,313.1,359.2,189.1,28.7,101.1,6.09,13.47,26.28,wheat,urea,182.4,1,2.75
25.62,84.44,874.9,18.14,153.0,19.0,8.94,312.0,487.1,295.4,128.1,30.6,35.8,6.79,8.73,19.55,fallow,none,160.3,1,2.37
29.39,41.8,408.1,17.42,145.3,23.86,10.65,382.2,558.6,356.9,123.1,71.8,47.5,7.01,12.28,27.44,soybean,urea,104.8,0,2.01
27.55,79.02,908.9,17.15,151.4,24.66,0.11,198.8,632.0,133.7,136.7,43.6,89.1,8.2,7.58,15.24,cotton,DAP,209.3,1,2.54
32.85,66.04,1130.6,19.25,143.9,29.91,7.77,112.7,319.7,204.3,153.4,20.3,106.9,6.28,14.13,24.77,fallow,none,84.7,1,2.52
29.88,59.74,890.1,24.08,136.6,15.75,0.56,248.9,641.0,362.9,66.0,36.4,52.7,8.1,10.43,27.88,soybean,organic,231.0,0,2.96
22.44,72.64,1099.0,20.07,158.3,20.76,8.54,263.3,519.4,160.5,173.2,55.9,59.4,7.43,12.04,33.36,fallow,urea,240.5,0,3.18
21.06,61.9,979.2,16.88,141.6,20.67,13.81,150.5,378.9,123.5,115.3,68.0,78.3,5.56,6.89,22.63,cotton,organic,123.1,0,1.57
29.64,79.3,496.4,15.77,144.2,18.11,14.53,328.1,426.9,336.4,60.9,28.0,49.0,7.67,13.56,30.3,soybean,urea,125.2,1,2.54
20.4,80.53,1122.0,21.96,128.8,13.38,8.11,395.5,412.8,350.6,167.9,26.6,103.0,5.61,24.67,26.95,soybean,NPK,198.7,0,2.59
28.79,58.98,453.2,18.83,145.0,29.55,6.87,383.7,512.3,148.8,106.5,75.3,99.6,8.49,11.58,33.54,fallow,NPK,141.3,2,3.01
34.1,52.46,827.2,23.22,142.9,27.07,14.18,159.1,320.7,356.3,65.1,65.1,43.1,8.12,22.53,22.97,wheat,DAP,55.7,2,3.03
28.63,66.66,513.7,21.6,127.4,19.97,10.1,362.6,363.4,306.0,145.1,55.4,71.7,6.39,21.86,21.38,soybean,NPK,234.0,0,3.06
25.82,81.06,409.4,22.96,122.4,22.06,0.97,311.3,625.1,256.0,182.0,66.2,99.7,6.27,24.04,32.74,wheat,none,136.2,1,2.56
29.65,49.48,737.6,17.72,144.2,14.55,6.99,236.2,353.0,349.1,183.2,45.7,60.4,6.64,20.8,15.98,soybean,none,90.7,0,2.94
26.87,68.03,636.0,21.92,150.5,20.88,3.6,262.2,393.4,225.8,193.6,65.5,87.0,6.57,18.19,17.73,sorghum,urea,161.1,2,3.79
28.18,68.42,788.8,17.64,140.9,23.9,7.05,354.9,481.3,158.2,180.2,42.3,34.5,6.62,22.13,16.65,corn,organic,93.8,0,2.25
34.12,72.99,861.8,24.39,129.1,20.3,6.83,244.0,506.8,185.5,50.3,34.6,84.8,6.45,6.51,31.86,wheat,none,91.2,0,2.33
25.79,45.92,435.0,21.36,146.7,29.81,8.73,212.0,605.4,251.5,107.0,63.7,43.7,7.36,14.26,15.21,wheat,urea,159.1,0,2.67
34.42,72.21,498.4,18.25,123.2,22.23,5.35,248.0,478.9,259.4,172.8,45.2,104.8,5.99,24.79,32.23,cotton,organic,128.2,2,2.68
33.58,80.91,846.9,17.7,137.7,17.42,2.46,273.7,615.9,341.7,104.9,78.9,62.0,8.04,20.39,24.03,sorghum,NPK,164.6,0,2.97
22.94,48.09,674.5,16.91,126.5,25.44,7.56,156.7,547.3,337.4,140.2,41.0,55.3,7.94,24.24,15.08,cotton,urea,249.4,0,2.19
21.04,50.69,983.3,21.95,127.4,13.41,12.45,370.3,345.2,274.4,140.9,75.3,105.7,6.93,20.59,23.03,sorghum,organic,221.8,0,3.01
21.51,83.71,921.8,17.19,128.1,17.69,9.96,302.3,362.5,334.2,104.8,76.0,34.5,8.06,22.5,18.74,sorghum,DAP,51.5,0,3.53
20.27,48.14,1076.5,20.95,135.5,16.94,5.08,290.0,474.8,157.5,185.7,34.5,65.7,6.24,19.13,27.49,fallow,DAP,60.1,2,3.26
21.42,78.45,954.0,17.65,122.0,18.64,14.03,129.8,458.8,115.0,125.5,67.9,63.3,5.55,20.21,28.59,fallow,none,172.0,1,2.34
30.25,62.15,743.9,21.62,135.9,25.64,13.68,281.3,597.4,362.1,119.7,46.0,55.6,7.36,15.46,24.75,fallow,organic,175.3,3,3.19
21.07,51.13,938.4,23.15,140.5,19.68,3.14,136.3,532.3,122.7,199.6,75.1,112.1,6.87,23.48,15.81,soybean,DAP,225.6,0,3.29
24.78,79.18,620.3,22.78,139.3,25.88,0.59,123.6,455.3,174.0,124.0,47.0,97.6,7.2,21.5,28.12,cotton,none,175.8,0,2.18
32.67,60.04,645.1,22.61,135.3,21.53,11.12,258.2,368.3,308.6,76.8,64.7,35.8,8.2,21.88,31.84,corn,urea,95.5,2,2.8
20.35,63.17,1031.2,16.88,153.6,16.84,12.41,220.8,390.7,222.8,127.0,48.0,94.3,8.41,18.46,29.41,sorghum,urea,143.7,1,3.11
32.22,56.17,757.1,15.88,125.8,26.2,14.52,276.6,530.2,362.9,172.1,33.7,77.5,7.4,11.09,31.6,sorghum,organic,211.8,0,2.55
24.23,66.68,1038.7,21.99,140.2,14.77,13.35,126.8,469.4,189.4,166.5,32.0,111.1,7.79,5.71,19.01,wheat,organic,234.6,1,3.34
21.77,47.36,1057.9,18.68,122.5,14.49,9.01,229.3,506.0,103.6,168.3,45.5,58.2,5.75,23.71,32.78,soybean,organic,97.4,2,3.5
30.45,57.6,1086.0,19.32,122.8,20.09,7.95,152.4,368.3,190.2,156.2,65.3,81.7,5.98,16.72,21.44,corn,organic,157.9,0,2.65
29.43,83.62,1133.3,15.31,143.0,15.22,0.42,396.1,565.2,273.4,88.1,56.3,75.1,7.7,10.96,15.27,fallow,DAP,81.8,2,3.11
33.16,51.62,744.8,17.6,142.6,10.18,3.7,268.3,641.0,212.8,179.3,61.3,74.1,6.79,7.98,31.87,sorghum,DAP,149.4,0,2.29
31.03,69.55,655.1,15.34,155.1,22.97,6.89,306.2,403.2,260.5,184.0,36.9,71.0,6.84,21.59,33.84,wheat,none,68.0,3,3.01
32.05,54.63,865.8,23.79,142.3,20.22,9.43,197.6,496.6,363.0,79.1,48.9,48.5,6.43,21.73,28.11,cotton,DAP,238.3,1,3.25
24.23,74.81,696.9,17.43,158.4,18.91,8.36,128.4,690.2,373.7,69.6,22.7,98.0,7.32,21.29,19.63,sorghum,urea,177.6,0,3.0
22.66,45.89,880.9,20.57,121.9,29.34,11.14,392.8,433.3,179.8,196.3,69.1,70.6,6.06,17.9,20.03,wheat,none,220.8,1,2.76
31.26,83.64,964.5,15.39,123.9,21.42,4.2,185.9,538.0,238.6,180.2,79.4,116.3,7.38,12.32,24.33,cotton,DAP,249.7,3,3.14
32.1,60.42,950.7,21.67,121.8,27.27,8.47,227.1,336.1,264.7,184.0,44.4,53.5,6.02,11.08,32.96,soybean,organic,86.5,2,3.27
34.86,50.62,699.6,18.23,127.4,12.79,1.32,295.0,542.4,384.7,183.0,20.7,91.4,5.69,5.17,17.99,fallow,DAP,188.8,0,2.63
26.19,43.31,533.5,23.98,141.7,21.38,6.2,107.4,335.9,399.6,131.3,30.2,114.7,6.49,21.67,31.52,cotton,NPK,227.4,1,2.77
25.58,47.64,744.4,23.88,145.8,27.36,11.25,343.1,683.7,170.6,147.0,59.2,89.7,6.19,6.75,20.83,sorghum,none,165.2,1,2.24
31.65,63.39,514.1,18.25,121.8,21.66,10.4,261.0,586.3,318.1,131.8,56.7,108.4,8.17,17.62,31.17,corn,DAP,177.9,0,2.69
25.11,55.17,1112.1,24.01,157.8,24.36,14.86,183.5,615.3,213.4,57.7,67.3,104.5,5.66,15.08,33.41,cotton,DAP,131.5,0,2.15
33.96,77.3,676.7,24.96,153.7,17.44,4.17,118.5,581.6,102.4,161.8,35.2,62.4,6.03,15.53,23.55,corn,urea,185.0,1,3.58
32.88,59.39,523.6,23.25,131.9,11.85,7.47,148.7,535.9,102.8,125.8,65.8,84.0,7.15,23.53,22.3,corn,organic,129.1,1,3.28
26.43,51.19,420.4,23.45,123.1,19.16,4.94,368.5,480.0,238.2,147.2,61.3,44.1,6.94,5.63,31.04,cotton,organic,145.3,0,1.88
31.26,67.77,916.7,17.49,126.8,17.89,6.61,305.8,643.3,246.5,125.4,39.4,78.2,5.64,20.47,25.59,soybean,urea,70.6,2,2.66
31.32,71.8,909.5,20.77,125.1,27.34,12.85,175.0,682.7,106.8,123.8,52.7,50.7,5.52,6.04,28.69,cotton,urea,51.6,1,2.32
21.55,47.52,672.5,15.67,124.9,14.88,10.26,119.7,499.6,306.1,75.8,28.8,96.9,8.46,5.76,27.46,wheat,NPK,61.0,0,2.08
33.54,47.54,457.4,15.95,140.7,29.33,13.24,307.2,672.6,188.2,91.8,47.2,77.5,7.48,13.6,18.06,fallow,none,88.5,0,1.88
27.58,41.65,727.7,24.99,129.8,29.16,3.05,271.7,533.3,268.0,73.8,72.9,67.0,6.6,6.26,31.9,corn,organic,141.3,1,2.2
32.4,73.14,649.0,18.27,134.3,14.95,13.1,221.4,515.4,190.3,79.3,45.3,54.2,6.91,20.78,18.92,fallow,urea,54.2,1,2.6
24.8,69.87,941.7,22.48,159.6,16.96,0.9,209.1,481.8,150.1,195.9,70.4,119.9,6.3,15.59,33.65,sorghum,urea,81.2,1,3.58
33.43,61.36,884.6,23.07,147.4,27.91,13.33,165.0,383.7,222.2,73.0,55.4,36.5,6.53,5.58,20.01,corn,none,206.3,0,2.52
25.84,77.99,691.7,23.58,158.0,29.33,4.94,300.9,301.5,169.7,90.4,31.5,33.9,7.45,5.81,29.68,sorghum,urea,202.4,1,3.27
20.16,76.26,574.3,24.98,125.7,18.87,4.72,391.2,396.6,260.4,138.6,54.9,49.6,8.15,17.25,20.69,wheat,NPK,207.9,3,3.43
33.58,66.34,1190.4,17.41,135.3,16.42,7.68,152.7,503.9,159.6,141.5,50.4,117.4,6.05,21.12,21.36,wheat,none,234.3,0,3.31
21.37,79.07,763.2,15.4,142.2,20.52,14.11,279.1,452.0,252.5,73.1,43.9,118.1,8.02,13.76,21.2,fallow,NPK,73.8,0,2.66
24.79,49.26,950.6,19.11,123.1,23.76,0.72,227.3,479.4,147.2,169.1,27.2,88.9,5.86,16.09,29.96,wheat,DAP,82.6,2,2.77
34.25,45.04,512.4,16.3,120.2,15.47,5.28,234.0,692.3,301.3,167.8,45.0,109.2,6.14,21.0,26.14,cotton,organic,116.7,0,2.21
34.26,52.14,788.5,15.22,146.8,24.73,12.85,176.2,440.1,326.2,85.6,24.4,49.3,5.61,17.21,32.66,corn,urea,233.0,0,2.8
28.6,42.57,422.0,18.6,145.7,11.03,5.94,347.5,480.9,133.1,93.3,25.9,117.5,5.92,9.5,21.15,sorghum,none,205.1,0,1.48
29.48,63.9,804.4,22.84,136.4,10.99,2.99,245.6,353.4,240.3,190.7,45.0,42.9,8.25,17.26,28.84,fallow,NPK,114.8,0,3.16
26.73,82.15,1171.2,20.66,139.6,17.73,6.37,263.0,319.2,121.3,173.9,38.3,39.1,6.88,17.57,30.06,fallow,organic,67.5,1,3.47
24.4,41.77,707.4,18.13,136.6,17.07,5.78,191.4,610.2,279.5,154.7,75.5,40.1,5.73,19.68,18.03,wheat,organic,173.3,0,2.39
24.93,45.49,431.2,21.54,121.0,16.31,13.73,154.5,528.3,179.3,62.3,42.5,81.6,8.38,17.42,23.01,wheat,urea,101.4,2,2.72
30.09,60.35,424.8,17.32,133.4,19.82,11.43,125.8,604.3,258.3,112.7,65.5,100.3,8.14,24.38,24.66,sorghum,organic,156.2,1,3.02
31.29,82.02,710.4,15.14,127.1,16.41,7.58,314.2,359.9,255.2,133.9,51.8,63.0,7.76,8.95,22.11,corn,urea,238.4,1,3.12
31.87,54.23,528.0,22.64,123.9,13.85,14.83,158.9,528.7,377.3,78.1,62.2,118.0,8.3,24.02,21.44,corn,DAP,164.5,0,2.83
31.84,62.83,418.7,21.24,158.3,16.19,6.98,307.0,401.5,264.7,117.2,35.6,69.1,6.16,15.77,28.73,fallow,urea,234.8,1,2.91
21.37,41.87,1005.0,22.62,144.0,29.5,0.87,217.1,391.2,274.9,140.2,76.5,43.5,8.01,18.44,19.32,sorghum,NPK,128.6,1,3.45
27.42,46.68,766.8,15.39,149.1,18.22,3.93,224.7,304.6,220.5,99.1,51.8,71.9,7.57,6.99,29.19,fallow,organic,176.7,2,2.54
20.86,84.4,631.4,23.37,132.6,18.89,6.54,240.8,352.1,384.7,167.1,69.9,91.1,8.11,12.61,33.7,soybean,organic,228.8,2,4.02
28.24,83.43,1120.1,21.2,135.7,21.53,2.35,210.3,423.7,333.2,176.1,41.9,104.9,7.89,20.39,26.3,corn,organic,167.6,1,4.05
26.62,40.22,492.9,20.63,129.5,29.67,14.21,130.2,346.8,185.6,98.5,26.0,71.3,6.54,19.14,27.23,sorghum,urea,173.0,1,2.26
33.32,82.83,1164.7,21.25,123.9,14.83,11.5,192.9,694.3,353.3,175.8,60.4,83.4,7.82,5.8,16.38,sorghum,none,193.3,2,3.68
25.26,68.76,651.2,23.64,127.2,23.63,4.02,299.1,423.5,229.7,65.5,20.5,54.1,6.29,15.93,32.29,fallow,urea,226.4,1,2.65
21.76,79.06,1110.7,20.87,151.9,24.32,8.86,299.7,352.1,348.6,175.7,48.5,88.1,6.49,6.77,20.71,wheat,NPK,67.6,0,3.28
22.14,60.46,882.4,20.81,147.1,22.15,10.82,185.9,379.6,346.9,72.9,31.6,118.7,5.82,24.92,27.3,sorghum,urea,117.4,0,2.57
31.42,63.2,1061.4,24.91,141.9,11.77,14.12,238.0,535.1,156.7,62.4,57.6,34.4,8.31,22.95,34.58,fallow,organic,129.5,3,3.76
29.27,62.0,1187.2,22.57,139.0,23.54,13.22,158.0,325.6,310.3,146.3,78.8,109.8,6.37,5.42,26.91,cotton,DAP,231.9,0,2.42
21.52,70.01,630.7,19.42,156.9,11.28,7.73,163.1,645.0,187.2,120.8,47.9,80.6,7.06,22.17,29.49,wheat,NPK,241.2,2,3.05
21.26,46.28,1168.9,22.07,122.9,21.92,11.62,106.9,684.6,189.2,186.2,69.0,52.7,6.67,23.39,23.91,wheat,DAP,74.1,0,2.99
30.51,41.35,711.6,18.89,131.2,24.79,8.43,369.0,398.7,188.9,104.5,50.5,115.9,8.38,12.07,16.21,corn,NPK,73.8,1,2.52
21.09,53.86,708.4,17.29,134.0,14.22,8.29,163.2,480.0,317.7,93.1,49.8,73.5,6.51,19.39,30.95,soybean,NPK,237.0,1,2.63
32.33,71.71,672.3,20.97,151.3,26.83,1.72,168.3,308.9,168.9,125.1,75.8,59.9,7.84,13.84,15.7,corn,organic,109.2,0,3.06
30.59,49.08,833.1,24.28,159.7,10.61,1.89,183.9,556.3,100.3,118.4,73.4,46.3,8.07,18.1,29.01,cotton,urea,98.4,2,2.83
21.22,70.3,523.3,24.29,129.6,26.88,7.94,138.2,465.6,314.6,101.7,67.1,52.0,6.81,11.81,15.46,fallow,organic,57.1,1,2.28
21.27,83.65,843.0,18.42,155.0,19.21,4.03,291.8,408.0,151.4,154.1,37.8,105.0,6.63,11.45,32.25,wheat,organic,105.1,1,2.98
34.8,44.23,833.4,20.28,153.2,14.35,0.32,122.5,382.7,131.3,163.9,52.7,85.3,7.74,13.49,18.15,wheat,organic,188.7,1,2.73
25.61,70.27,1009.5,17.12,129.0,12.68,10.84,140.3,561.6,171.3,177.9,33.4,112.2,8.24,7.91,25.29,sorghum,DAP,135.2,0,2.27
25.56,59.97,1066.9,24.96,136.0,29.07,0.49,293.4,466.5,214.0,195.9,46.6,50.9,7.76,21.62,26.94,soybean,NPK,153.4,1,3.8
32.19,79.07,752.4,24.81,136.4,11.45,8.93,201.9,371.9,242.8,90.0,49.1,40.9,6.18,11.97,24.15,soybean,none,233.5,0,2.66
34.21,47.97,641.9,21.5,159.1,13.98,8.09,312.4,575.6,113.4,157.4,69.9,30.5,8.16,13.0,21.82,sorghum,urea,72.9,0,2.76
34.79,71.17,607.5,23.04,127.2,16.96,14.53,267.2,526.0,391.2,109.1,73.8,75.7,6.66,22.88,24.36,cotton,organic,64.2,3,3.18
31.3,77.72,555.7,22.15,152.0,22.4,7.26,176.8,643.5,314.8,151.6,44.9,119.8,7.23,14.93,21.23,soybean,NPK,220.4,1,3.78
25.64,82.51,446.1,20.93,133.4,20.9,0.95,295.2,347.0,197.0,121.4,21.1,92.5,7.99,15.89,23.76,wheat,urea,205.0,2,3.42
21.25,70.75,674.0,15.53,149.2,12.51,8.28,134.9,614.3,195.6,199.1,71.7,57.8,6.07,24.13,22.18,cotton,none,102.7,1,1.72
31.66,62.37,616.2,19.55,136.8,15.79,12.62,260.9,569.4,234.6,159.3,30.5,108.9,7.85,22.73,26.32,corn,none,114.8,0,2.45
28.38,67.8,1173.1,21.75,143.1,14.78,14.95,231.1,346.0,287.9,192.9,57.3,100.4,7.29,8.39,19.76,corn,organic,112.1,1,3.17
26.36,79.1,846.2,21.78,153.3,14.27,6.46,180.4,577.9,143.9,175.2,21.5,31.4,8.18,14.46,34.77,cotton,none,179.6,2,2.95
33.6,65.68,677.8,18.73,152.2,18.22,4.8,281.2,476.6,156.7,185.4,44.0,103.5,6.02,24.43,25.02,wheat,none,62.2,0,2.32
21.67,41.37,864.4,24.42,154.7,24.08,13.6,361.4,678.0,357.8,172.2,79.2,57.0,6.76,12.45,18.88,corn,urea,147.9,2,2.82
27.39,81.89,511.4,16.67,122.4,14.35,2.87,399.7,356.6,176.9,118.9,26.0,43.5,8.0,12.43,24.54,fallow,urea,76.8,1,2.93
20.17,71.03,755.2,20.0,147.7,17.33,9.23,282.3,557.1,214.1,87.8,45.4,50.4,5.56,8.9,32.33,wheat,organic,213.9,0,2.51
27.03,70.44,901.0,21.91,125.6,17.82,6.09,221.4,452.8,361.4,105.5,38.4,72.2,5.84,7.29,15.44,sorghum,NPK,126.1,1,2.65
20.84,49.71,791.1,21.97,136.6,29.53,0.62,167.6,682.7,298.9,53.0,74.3,68.2,8.47,19.81,28.59,soybean,organic,155.5,0,2.98
21.78,69.65,721.4,21.49,141.9,29.09,5.21,177.1,432.0,202.5,128.6,72.2,56.0,6.34,20.4,25.96,cotton,DAP,55.9,0,1.81
21.76,57.72,1195.1,17.75,136.1,26.0,3.98,243.8,684.9,305.1,125.8,34.3,45.5,8.43,24.38,18.39,soybean,none,61.7,2,3.2
29.74,69.31,1104.3,16.56,140.8,14.83,10.29,210.2,660.6,105.9,128.8,24.9,98.6,6.05,20.47,31.35,sorghum,NPK,185.0,2,3.45
31.19,44.8,898.7,21.36,159.9,11.36,14.23,374.1,408.2,320.7,196.1,57.6,119.1,6.58,9.87,22.38,corn,urea,203.4,2,3.39
28.75,69.6,855.5,20.99,125.4,16.34,4.02,210.5,621.4,246.1,186.7,40.2,100.0,7.76,5.8,20.88,fallow,DAP,192.0,2,3.53
34.43,84.97,896.5,16.79,147.0,15.34,12.17,212.0,698.2,344.0,74.3,60.3,56.6,7.47,24.71,31.56,wheat,DAP,197.4,3,3.44
25.62,42.17,561.0,22.05,135.8,20.12,0.83,215.1,401.1,386.4,105.3,21.9,52.0,7.24,11.81,27.77,wheat,none,70.9,3,2.59
24.29,83.97,716.1,19.55,125.3,25.55,8.07,351.0,474.7,377.7,113.6,28.0,49.6,7.09,11.24,32.97,sorghum,urea,188.7,0,2.64
33.03,58.31,431.6,21.68,126.3,27.17,1.06,295.2,508.1,372.8,104.1,61.2,42.3,8.03,23.12,27.6,cotton,NPK,86.3,1,2.63
23.35,79.18,780.4,23.37,158.0,26.9,14.01,284.3,418.0,253.7,169.8,32.7,79.6,6.2,16.7,29.82,soybean,urea,69.6,0,2.78
34.45,75.21,834.4,16.7,155.2,17.19,11.5,200.2,306.1,208.0,128.6,71.5,84.5,6.83,9.3,31.73,fallow,none,201.4,1,2.67
20.18,65.52,582.2,15.19,156.3,23.74,9.87,345.4,388.1,239.5,135.8,23.5,93.5,5.97,22.78,16.09,corn,DAP,227.9,3,2.89
34.55,73.23,1171.2,22.79,159.7,16.26,12.36,111.5,412.8,307.0,178.0,32.9,91.2,7.29,24.87,30.52,cotton,none,193.3,0,3.24
20.65,79.53,1127.6,21.1,128.3,11.22,9.71,361.2,477.4,365.2,170.9,79.9,56.3,6.25,6.73,27.27,fallow,organic,211.1,1,3.34
33.37,58.19,977.7,22.0,134.2,24.03,14.53,253.8,368.4,162.1,69.8,46.0,59.7,6.5,22.25,16.39,fallow,DAP,248.2,1,3.85
27.92,54.72,826.7,23.38,146.8,10.2,10.71,219.5,649.3,375.5,157.1,62.2,91.3,6.91,12.81,25.17,sorghum,none,77.0,0,2.51
34.89,70.04,1096.0,23.03,139.4,18.18,13.87,249.2,582.0,344.6,115.3,31.0,61.5,5.58,15.48,16.65,sorghum,NPK,243.0,0,3.02
21.11,76.35,504.5,24.61,136.7,16.59,7.76,300.2,334.1,393.7,94.2,56.6,49.1,5.78,23.3,29.72,wheat,NPK,170.2,1,3.25
28.31,74.3,1032.4,20.36,134.3,23.87,1.76,103.8,560.0,364.1,57.5,63.6,63.7,7.56,24.47,25.93,corn,NPK,212.7,0,3.26
34.54,75.9,499.9,19.88,143.8,25.32,7.92,361.5,561.5,184.0,123.1,38.9,54.5,6.79,10.24,34.07,cotton,organic,180.0,1,2.44
27.85,59.6,1035.4,19.02,143.0,16.08,1.9,234.0,682.5,131.8,103.3,69.7,37.9,8.09,9.26,18.66,wheat,urea,164.0,1,2.76
29.44,76.8,620.6,16.54,126.5,26.23,8.89,202.9,301.2,133.7,87.7,56.2,104.7,7.58,6.61,27.12,corn,NPK,190.7,1,2.47
30.44,45.41,1101.7,20.73,138.9,15.88,7.24,141.5,399.2,187.4,154.2,43.3,106.8,5.52,16.24,19.23,soybean,organic,114.1,0,2.57
26.82,64.5,1155.2,17.77,142.1,18.93,9.34,231.8,671.1,284.3,165.4,53.5,49.8,7.35,5.27,27.28,soybean,NPK,234.9,1,2.86
29.41,40.26,519.0,24.21,142.8,24.54,0.15,248.9,672.9,341.3,86.7,54.6,35.8,5.78,13.24,29.45,wheat,organic,73.1,0,2.44
28.76,54.61,770.1,20.83,128.4,23.86,2.92,221.1,588.2,369.8,57.4,29.9,96.5,7.84,6.47,29.45,cotton,NPK,113.6,2,2.42
33.52,56.49,1184.8,20.93,149.7,29.75,7.37,303.6,606.3,287.1,177.3,44.2,49.0,8.47,13.1,31.3,corn,urea,56.2,0,3.08
20.68,57.83,786.7,18.55,121.0,14.5,14.26,226.3,336.6,101.7,51.5,40.6,65.4,7.09,5.8,32.07,soybean,none,104.3,2,1.94
24.21,71.3,1090.8,15.52,134.2,23.25,5.75,388.4,505.6,155.9,190.6,44.1,35.8,7.55,21.7,16.55,soybean,NPK,93.6,2,3.72
34.26,57.49,871.0,15.32,151.2,22.19,6.37,279.8,392.6,129.9,144.1,65.7,50.4,6.21,9.19,21.87,cotton,none,59.9,2,1.52
33.35,60.19,700.3,19.23,142.6,28.3,10.72,342.2,372.5,209.0,98.3,49.0,101.4,6.81,11.57,28.74,wheat,NPK,148.4,0,2.57
26.83,50.69,628.6,15.85,130.4,13.13,9.06,132.8,624.1,250.4,87.0,76.4,102.4,8.07,22.4,24.97,sorghum,urea,143.7,0,2.7
29.3,56.8,562.6,21.07,147.8,25.04,4.48,219.2,354.0,113.0,51.4,37.6,48.6,6.0,19.93,18.81,fallow,none,65.5,1,1.6
24.16,50.23,1009.4,23.81,142.7,21.37,6.16,201.1,487.5,204.5,85.3,44.9,60.2,6.3,9.38,26.05,corn,organic,102.4,0,2.41
22.82,43.29,709.2,23.83,151.8,15.49,3.27,270.8,675.4,153.8,70.7,67.2,42.1,6.84,6.44,23.15,soybean,NPK,240.7,3,2.82
26.96,67.16,809.0,21.59,149.4,19.49,14.49,358.3,374.3,294.1,141.8,52.8,36.7,7.64,19.31,22.8,fallow,NPK,72.1,0,3.03
25.3,70.07,793.9,17.11,144.4,16.68,1.96,123.5,691.2,239.3,75.0,52.8,119.3,6.63,12.81,31.2,fallow,organic,111.0,3,2.66
28.75,67.88,861.8,23.63,139.5,21.59,5.58,121.8,697.7,248.6,129.3,23.2,89.0,8.28,20.32,23.15,sorghum,urea,57.2,2,3.54
21.17,60.86,1092.5,23.86,125.3,27.78,0.39,355.1,522.2,228.3,138.5,43.9,78.8,5.78,13.91,15.53,fallow,DAP,79.8,0,3.13
34.62,57.09,1184.6,16.97,130.5,21.39,3.33,163.9,368.1,386.8,94.7,36.2,98.9,6.61,11.92,16.16,cotton,NPK,189.9,1,3.3
34.79,78.85,726.1,22.37,136.8,22.63,11.71,300.6,426.4,164.4,55.3,80.0,105.6,7.63,14.02,32.12,wheat,organic,123.3,0,2.83
30.47,63.36,1062.0,17.87,144.0,20.37,3.02,262.9,469.8,255.0,55.6,38.5,102.6,6.18,19.97,34.21,corn,DAP,140.4,0,2.81
28.04,61.56,1011.6,23.03,140.5,11.02,1.2,349.9,423.7,320.8,54.0,73.1,31.5,7.47,23.04,28.77,cotton,NPK,81.4,0,2.59
24.64,41.15,858.8,24.97,131.5,14.66,7.12,137.5,412.3,267.1,160.9,60.6,46.8,5.99,6.0,22.29,wheat,none,186.4,3,2.96
32.21,55.36,1164.8,15.3,120.3,19.84,0.15,138.9,688.9,378.7,97.7,40.5,88.9,5.67,15.48,33.77,cotton,organic,200.3,1,2.75
30.27,57.11,560.4,23.97,139.8,16.2,1.27,267.0,361.3,213.4,169.4,52.6,63.8,5.86,5.66,28.26,soybean,none,86.2,1,2.31
22.44,57.95,487.4,21.23,131.4,13.64,12.11,383.9,593.3,239.1,114.8,70.4,118.4,8.29,14.37,31.89,soybean,urea,59.0,0,2.38
33.66,66.11,1083.2,24.73,149.4,20.08,11.57,224.5,300.2,126.6,117.9,73.0,89.9,7.16,22.71,30.32,sorghum,DAP,66.2,1,3.35
32.34,64.01,751.3,19.65,121.0,16.46,13.73,198.1,538.5,282.7,126.9,29.6,116.1,7.89,12.23,22.58,cotton,organic,181.4,0,2.17
