temp,humidity,rainfall,solar_radiation,soil_bdod,soil_cec,soil_cfvo,soil_clay,soil_sand,soil_silt,soil_nitrogen,soil_ocd,soil_ocs,soil_phh2o,soil_soc,soil_wv0010,previous_crop,previous_fertilizer,fertilizer_amount,cultivation_break,yield
32.43,88.83,1498.38,21.95,157.88,17.22,3.12,371.6,288.23,315.97,150.16,37.0,93.31,5.4,18.3,19.25,rice,organic,187.52,0,6.08
27.78,91.11,1270.33,21.94,158.19,30.99,3.38,374.98,257.94,251.87,128.48,33.23,99.12,6.53,20.27,28.14,rice,NPK,70.94,1,3.88
27.9,77.55,1867.34,19.54,164.24,29.79,1.45,221.59,439.1,271.28,108.65,50.0,36.54,6.43,15.59,24.7,rice,organic,82.35,0,4.62
25.06,93.59,2034.45,16.12,150.63,29.68,4.98,200.13,272.88,208.94,196.77,57.75,106.79,5.48,12.56,20.04,rice,DAP,161.78,0,4.21
24.99,88.57,1464.07,15.54,167.41,19.03,0.05,335.32,308.0,395.51,130.74,53.17,104.24,5.42,8.82,25.1,rice,DAP,255.87,1,4.02
32.1,68.99,1025.62,21.86,143.73,31.95,9.69,338.86,298.12,391.55,185.89,20.39,100.8,7.49,10.23,37.04,cotton,NPK,106.22,3,5.83
28.11,66.06,1485.32,20.54,145.12,17.64,9.89,278.71,276.64,340.09,104.06,44.27,36.88,7.1,18.81,19.29,rice,organic,246.56,1,4.88
30.5,75.05,1470.98,21.57,144.72,30.84,3.14,266.19,281.16,185.4,149.8,49.31,37.35,5.33,7.09,31.11,wheat,DAP,138.29,0,3.9
24.39,78.79,1970.26,19.99,164.98,35.26,0.01,285.39,269.08,351.73,196.64,72.08,91.81,7.15,14.36,35.43,fallow,urea,132.96,1,6.06
29.74,72.44,1713.93,18.95,136.86,22.48,0.59,257.24,175.04,360.97,85.0,62.83,93.88,5.19,19.38,36.5,pulses,DAP,105.79,0,5.05
32.31,81.92,1997.01,21.78,139.8,25.06,3.53,430.3,209.09,274.77,149.37,39.14,70.85,6.33,20.96,38.44,rice,urea,237.77,2,5.96
24.18,94.2,1232.4,18.73,142.77,27.43,7.68,300.87,151.12,179.13,166.92,30.14,45.58,6.92,17.99,34.43,maize,urea,265.64,0,5.98
31.44,65.96,1836.88,17.47,148.54,29.92,3.01,182.5,478.24,194.15,86.7,23.77,53.78,6.66,21.42,20.82,rice,NPK,266.3,2,5.4
26.85,75.32,1402.88,15.43,136.31,16.21,0.57,238.4,295.34,321.47,141.35,19.41,61.12,5.3,17.04,20.35,cotton,NPK,67.94,2,4.59
31.23,84.36,1601.86,20.46,142.09,20.4,1.5,223.56,446.86,341.65,177.13,48.8,30.39,5.68,20.29,26.91,wheat,urea,184.82,0,5.33
23.3,87.66,1490.04,20.53,172.52,29.28,7.35,347.98,219.98,207.24,130.96,43.84,108.7,5.91,18.41,33.0,rice,DAP,163.08,0,4.81
31.38,68.26,937.19,15.15,152.53,16.04,3.69,219.75,341.12,317.98,156.62,26.94,38.4,7.07,22.61,38.55,wheat,DAP,154.12,0,5.06
23.35,77.96,1027.82,15.55,169.19,35.37,9.26,307.52,364.64,387.07,167.63,54.72,46.75,6.17,10.18,26.67,wheat,urea,156.78,2,3.9
31.96,89.8,1752.71,16.31,164.78,29.85,9.75,422.79,401.09,355.38,83.64,27.62,100.59,6.79,21.04,19.69,fallow,urea,99.06,0,5.22
30.63,82.83,2162.24,21.31,132.49,32.5,2.82,221.84,353.75,221.02,130.66,32.08,77.5,5.01,5.07,19.58,fallow,urea,66.24,0,4.45
32.3,94.81,1991.59,16.69,146.02,20.49,7.53,390.73,450.2,196.54,161.15,36.86,41.64,7.21,6.19,24.66,pulses,urea,129.08,2,6.46
22.28,67.38,1218.58,15.88,137.85,25.53,8.66,422.75,445.31,340.36,77.87,50.46,76.21,5.96,22.81,25.09,wheat,urea,260.29,0,4.88
30.61,81.24,1883.61,18.21,167.62,25.36,8.68,210.69,157.41,219.23,198.62,46.64,86.47,6.9,4.55,35.3,rice,NPK,259.8,0,4.7
26.24,87.84,1779.63,19.33,150.08,15.01,3.8,227.25,192.51,308.59,137.95,70.28,87.54,6.91,11.01,26.71,wheat,none,261.46,3,4.88
22.91,70.43,1192.36,20.86,130.91,22.56,6.45,227.0,277.94,288.38,70.98,33.88,55.02,5.65,11.59,36.38,rice,NPK,145.84,1,4.18
27.51,88.69,1302.66,18.54,150.03,26.22,1.41,181.76,342.22,187.73,110.32,48.25,93.78,7.0,13.7,32.85,fallow,NPK,275.07,0,5.68
24.61,92.98,1189.5,20.66,159.65,34.88,3.25,240.0,322.1,393.09,191.91,35.56,96.81,5.04,17.66,28.96,maize,urea,117.25,2,4.7
27.75,80.11,2151.12,18.42,141.82,15.69,7.76,408.95,325.81,376.05,109.82,73.43,81.64,5.64,21.77,19.2,wheat,DAP,170.46,2,5.79
32.32,86.24,1134.14,15.8,142.89,15.1,1.96,390.55,485.65,363.43,73.59,47.48,92.25,5.67,6.21,19.25,pulses,DAP,75.39,0,4.15
27.96,83.11,1705.36,21.85,140.46,15.0,7.39,277.82,483.02,284.9,145.69,73.8,98.08,7.47,20.8,32.27,maize,NPK,86.47,2,6.01
28.94,72.77,1540.67,15.17,152.32,25.32,6.88,396.52,222.37,184.12,193.21,69.57,100.61,7.41,8.26,23.6,fallow,urea,158.58,3,4.93
29.51,83.65,1159.19,18.83,133.96,34.15,3.26,394.24,441.78,179.65,86.77,70.33,91.0,7.45,7.71,37.73,rice,urea,263.12,0,4.6
22.37,69.38,1291.88,18.82,132.02,23.48,8.76,331.95,334.86,285.15,99.71,53.93,52.43,7.14,22.2,38.49,maize,NPK,212.49,0,4.37
28.61,66.42,1104.09,21.0,139.32,16.4,7.74,292.44,172.43,359.81,73.63,29.64,54.0,5.13,16.97,36.59,rice,urea,187.07,0,4.35
22.53,70.5,1130.13,15.14,167.45,18.17,7.19,364.7,440.39,385.26,93.86,43.02,99.49,5.74,6.06,23.97,wheat,NPK,181.45,0,3.31
28.58,88.72,1121.87,16.74,131.01,23.27,7.3,341.74,477.46,393.14,135.44,37.86,114.73,6.49,17.75,36.78,wheat,urea,193.5,1,5.67
27.1,84.22,1621.79,16.1,172.45,34.67,7.59,243.12,315.86,305.41,71.83,18.07,78.76,5.42,9.78,31.28,wheat,NPK,197.25,1,4.7
30.61,86.14,2022.6,20.5,153.09,18.75,5.83,228.75,220.84,235.68,190.14,37.98,97.17,5.37,10.16,39.17,wheat,NPK,134.63,0,5.42
22.82,86.92,1140.79,18.99,158.5,33.18,6.76,347.01,262.63,207.31,110.86,49.26,79.4,6.22,19.73,37.64,wheat,NPK,197.69,0,4.54
26.91,84.51,2073.14,17.89,174.87,31.24,4.38,254.53,413.19,373.39,140.15,21.32,71.26,5.81,14.95,25.29,wheat,urea,182.85,0,5.12
26.56,73.56,1401.1,18.78,157.25,28.54,3.69,437.69,263.31,239.29,136.23,50.43,119.98,5.8,19.02,34.33,rice,NPK,97.78,2,4.79
26.01,73.91,1397.53,18.5,159.82,32.13,5.73,391.13,489.03,192.96,70.95,19.45,40.27,7.27,9.74,36.28,wheat,DAP,191.23,2,4.41
31.0,80.88,1684.84,18.47,139.56,29.27,4.68,385.06,262.34,213.47,77.88,51.67,35.38,7.29,20.49,20.86,pulses,DAP,107.43,0,6.03
24.66,68.97,1398.06,19.15,145.49,30.96,5.93,409.68,466.01,186.31,154.71,34.36,102.01,5.39,16.85,28.33,wheat,urea,104.57,0,4.57
27.76,68.66,1933.32,18.5,134.34,28.43,3.87,382.54,353.41,225.14,194.3,66.16,104.03,5.46,10.15,33.7,wheat,urea,174.75,1,5.42
31.54,90.85,1816.32,18.97,153.12,30.35,6.05,225.4,131.28,390.36,168.02,38.52,49.48,5.82,14.96,36.27,rice,NPK,116.29,1,5.44
23.09,86.49,1845.57,21.18,161.32,26.92,7.44,194.47,272.3,191.36,73.28,35.64,113.26,6.8,13.13,29.66,maize,organic,79.19,0,4.19
24.66,87.2,1058.98,16.34,140.29,21.99,1.73,420.58,246.39,201.46,205.18,41.55,108.65,5.27,8.29,25.62,cotton,urea,199.22,0,4.01
25.76,89.03,2134.5,19.99,174.1,21.31,1.54,255.23,493.71,261.38,135.72,69.05,62.09,5.62,8.58,18.71,maize,NPK,142.68,0,5.54
27.14,83.52,1256.47,17.96,133.95,33.2,2.28,244.21,320.97,317.04,187.42,57.61,84.85,5.18,8.07,18.95,wheat,NPK,207.02,1,5.29
31.42,69.13,2064.62,19.7,143.37,22.56,9.12,348.01,489.15,346.09,208.21,40.29,62.78,6.68,9.49,19.4,pulses,urea,161.33,0,5.97
24.69,78.28,1068.2,15.36,133.84,24.62,3.55,300.53,473.99,253.9,111.99,57.2,64.15,6.85,20.41,34.13,wheat,NPK,254.17,0,4.12
26.01,79.92,1435.12,21.68,131.75,18.2,9.39,399.41,261.5,258.68,118.76,57.74,110.1,7.13,17.88,31.23,wheat,DAP,244.48,0,5.05
25.14,74.33,1877.12,20.48,140.21,27.01,3.82,409.08,364.7,390.11,159.62,24.35,31.14,5.05,19.47,36.14,cotton,none,235.76,3,5.45
30.37,72.06,1538.49,19.48,160.52,23.13,7.44,200.78,408.85,374.16,79.06,39.1,112.23,6.15,18.18,25.24,pulses,DAP,152.89,2,4.62
24.37,80.74,986.9,17.32,151.12,28.85,9.09,384.4,235.09,325.1,130.05,59.93,43.7,5.14,13.84,30.53,pulses,urea,196.19,1,3.51
31.08,91.47,1739.6,17.45,156.29,19.91,9.16,413.59,222.94,271.16,205.31,47.27,37.64,5.48,16.5,32.01,wheat,NPK,212.76,0,5.61
24.58,89.62,973.54,20.31,153.61,22.6,8.64,283.45,222.8,284.08,154.76,31.78,114.44,5.94,10.53,27.3,cotton,none,125.03,1,3.72
28.32,91.45,1829.51,15.3,152.21,25.17,4.8,327.59,489.16,290.98,206.85,55.6,108.98,6.88,13.99,25.33,rice,urea,157.88,0,5.25
29.12,79.9,1946.57,19.89,138.76,16.24,6.07,210.35,401.27,276.52,108.67,63.67,86.4,6.32,16.81,34.44,rice,NPK,209.97,1,4.9
28.59,91.89,1327.61,20.68,135.65,32.33,3.56,394.71,479.74,238.59,80.58,72.21,52.51,5.08,7.24,27.29,fallow,DAP,151.72,3,5.28
24.86,90.47,1996.48,16.5,157.22,28.93,7.81,430.46,315.21,382.32,139.55,42.65,31.85,7.15,22.36,25.38,wheat,NPK,210.41,1,5.26
28.46,94.94,941.62,17.02,174.42,24.51,8.35,360.6,382.09,188.49,99.34,52.7,39.83,5.18,11.34,22.93,wheat,organic,65.21,1,4.68
22.66,85.26,2157.98,17.79,160.38,31.6,9.7,382.37,450.8,342.0,122.18,40.68,50.01,6.01,11.92,19.37,wheat,DAP,139.8,1,4.84
29.14,74.49,1895.55,15.45,131.43,27.17,8.04,378.37,495.77,254.48,72.41,54.34,85.38,7.43,14.02,32.27,maize,organic,99.76,2,4.91
25.05,91.97,2125.76,17.43,160.54,21.76,6.82,263.79,195.72,291.18,103.29,74.06,88.42,7.04,6.24,19.07,cotton,none,81.0,3,5.65
24.45,94.03,1538.86,15.11,157.65,19.03,3.38,405.65,408.43,274.91,96.93,70.67,53.3,5.18,8.66,26.56,maize,urea,193.85,3,5.33
29.41,82.45,1730.08,15.76,148.5,25.43,8.48,310.58,187.05,237.27,122.53,62.31,113.93,5.44,17.04,19.66,wheat,urea,157.87,0,4.67
30.01,74.72,1898.72,18.54,147.75,17.08,9.04,411.91,278.46,223.04,94.37,41.8,83.94,6.76,18.02,30.58,rice,urea,149.89,0,3.95
32.16,74.55,1525.76,19.58,166.28,26.06,2.54,424.98,404.89,266.63,204.58,59.35,67.11,6.59,21.59,20.25,rice,urea,175.79,2,5.49
28.26,78.15,2173.19,17.91,150.25,26.6,6.81,180.29,231.69,330.96,118.72,47.94,43.71,6.23,18.6,19.17,rice,none,167.03,3,4.67
26.24,79.6,1803.25,21.33,172.09,19.84,2.84,393.8,342.1,321.0,200.79,31.76,97.08,7.13,6.21,21.96,pulses,NPK,127.15,0,4.85
29.62,78.87,2005.16,20.75,144.31,22.43,1.58,340.35,339.3,206.33,173.88,62.54,104.94,6.5,14.55,18.58,fallow,urea,73.37,3,5.58
22.2,94.7,992.21,16.38,157.6,35.0,2.61,419.8,367.88,213.92,193.91,69.78,60.17,5.77,17.1,39.34,rice,DAP,128.83,0,3.68
24.77,83.35,2022.57,21.21,135.4,33.47,1.56,211.18,147.25,323.43,176.96,58.82,57.38,5.17,7.01,23.23,fallow,DAP,189.98,0,5.26
24.48,83.9,1259.92,16.49,149.12,17.94,9.79,433.92,412.37,286.53,192.27,24.11,99.78,7.13,6.81,35.02,rice,urea,169.67,0,4.27
24.87,65.68,1782.64,19.1,143.05,25.3,1.94,227.01,204.06,395.2,91.02,57.93,34.48,6.32,18.83,36.67,rice,NPK,227.68,0,4.19
25.71,91.58,1329.38,19.77,168.9,31.1,1.93,282.68,209.47,192.2,196.03,41.84,113.98,5.42,16.49,39.6,wheat,NPK,213.69,3,4.84
30.4,83.48,946.9,17.8,143.89,17.16,7.97,318.29,430.93,361.9,107.13,69.06,115.86,6.59,7.79,19.66,wheat,NPK,203.5,0,4.61
28.28,65.31,1538.29,16.78,132.7,24.92,1.13,399.1,496.93,311.19,207.12,53.43,30.44,7.4,7.03,20.95,wheat,DAP,205.79,0,4.43
32.93,75.76,1662.26,17.03,150.06,23.71,9.15,405.6,269.7,393.61,138.19,69.33,49.05,5.78,10.64,38.98,cotton,organic,187.51,0,4.79
28.81,69.55,2047.63,18.07,137.92,21.72,9.72,439.74,435.96,212.42,81.16,71.16,42.71,5.56,6.42,35.98,rice,urea,237.71,1,4.55
26.43,84.75,1421.35,19.84,148.22,25.13,8.24,356.43,236.95,265.63,79.49,62.05,114.3,5.02,17.5,33.61,rice,DAP,153.49,0,3.71
27.0,91.16,1435.7,18.58,161.13,27.71,3.01,207.26,363.34,333.26,199.84,69.1,32.39,7.25,15.25,30.75,rice,NPK,135.42,2,5.36
31.34,70.95,1977.19,20.14,149.45,20.87,5.42,361.83,391.33,399.65,202.91,35.13,64.1,7.04,22.35,25.92,rice,organic,279.99,1,5.71
26.95,93.35,1032.38,19.99,147.92,19.82,0.05,409.65,318.2,309.29,208.34,49.83,47.46,7.17,13.8,33.82,rice,NPK,133.61,0,5.28
22.26,66.24,1785.76,18.35,135.68,30.37,9.05,247.64,438.18,396.24,73.6,43.19,93.73,6.93,14.89,35.38,wheat,NPK,265.03,2,5.37
30.03,92.17,1266.14,18.82,174.25,18.41,2.1,271.13,458.79,295.88,73.39,63.02,118.43,5.61,20.51,29.3,rice,DAP,126.58,0,3.38
25.71,89.43,1810.98,16.97,138.33,18.95,0.79,338.66,227.83,339.77,150.27,37.02,49.6,6.49,14.34,29.07,pulses,NPK,126.75,1,5.65
29.58,87.32,1054.56,16.62,155.4,27.17,1.27,339.05,202.09,200.27,176.57,63.19,30.05,5.1,4.86,22.64,maize,organic,115.76,0,4.28
22.27,81.89,2114.18,20.62,155.12,35.54,8.58,308.91,324.31,202.8,181.77,38.45,114.98,6.18,11.73,18.69,rice,NPK,108.32,2,4.66
23.52,89.92,2155.78,18.77,134.9,27.94,7.43,378.39,235.98,268.03,120.66,69.11,86.74,6.78,14.44,31.82,rice,NPK,103.51,2,5.55
30.94,81.95,1799.81,16.41,155.57,21.73,2.41,359.79,341.78,166.95,205.81,30.58,46.79,6.27,19.92,27.16,wheat,urea,69.89,0,5.14
31.17,85.33,1170.52,19.01,145.5,33.52,2.38,249.37,325.48,168.43,181.41,55.47,31.5,6.73,13.72,31.91,maize,urea,70.17,1,4.95
29.35,85.17,1105.97,18.92,166.31,35.71,7.46,276.43,478.52,211.57,74.0,63.38,89.68,7.13,13.72,25.48,rice,none,278.3,0,4.14
32.01,75.8,1491.32,21.47,149.36,20.67,3.43,381.48,381.02,272.71,142.15,29.92,37.98,5.94,12.79,35.7,pulses,urea,253.51,0,5.31
30.04,68.96,1934.71,17.09,157.13,23.04,7.99,202.31,327.96,239.85,191.33,60.46,87.55,6.72,13.47,26.39,rice,DAP,225.76,0,5.52
32.56,86.53,1845.8,15.0,154.98,26.84,4.75,235.26,158.38,368.06,164.45,33.84,44.01,7.37,12.75,30.63,wheat,DAP,178.37,1,5.43
27.41,73.87,1634.91,17.72,139.34,20.71,8.1,193.32,182.6,191.53,90.25,35.51,91.23,6.66,4.68,34.26,maize,NPK,172.27,1,5.14
32.03,90.02,1369.1,15.83,152.73,25.94,2.61,335.03,249.79,291.66,77.57,71.32,48.43,5.9,16.36,27.44,wheat,NPK,123.72,0,4.31
32.37,81.56,1715.7,17.56,159.81,35.55,3.12,399.51,277.69,337.83,187.47,33.19,119.36,7.09,11.91,29.08,wheat,NPK,277.77,0,6.24
25.92,74.33,1561.56,21.94,159.63,28.73,7.61,183.73,162.27,308.53,110.83,50.91,69.21,6.01,13.5,23.5,wheat,urea,166.99,1,5.15
27.1,66.88,2132.66,16.82,156.99,32.92,6.3,294.93,300.97,163.42,78.56,41.31,110.83,6.94,22.93,21.97,pulses,urea,266.31,0,5.02
30.1,87.56,1608.58,21.48,142.12,24.93,1.74,316.03,443.85,376.79,96.17,33.06,32.7,5.52,5.34,28.4,wheat,NPK,189.96,1,5.5
26.18,68.68,2030.0,15.8,140.42,34.62,8.68,330.99,423.97,209.77,107.17,27.36,35.35,6.78,16.3,23.05,maize,NPK,180.56,1,5.12
22.56,77.29,1112.07,15.43,166.57,15.52,1.91,345.0,326.32,346.12,124.88,27.96,41.03,5.39,19.53,21.87,wheat,NPK,250.98,2,4.66
24.15,85.56,2082.78,20.53,155.42,34.32,9.72,278.03,398.52,179.49,108.47,42.92,111.15,6.75,19.68,38.93,cotton,NPK,98.2,2,5.29
24.37,67.66,1104.0,21.44,131.81,19.5,4.13,350.2,227.71,259.17,105.61,65.19,48.16,6.65,22.37,32.96,rice,urea,102.62,1,3.54
22.16,87.51,2109.48,15.67,172.95,20.41,6.68,289.29,471.56,397.81,199.63,30.22,90.87,6.84,12.85,38.71,rice,NPK,99.25,0,4.75
29.41,73.9,1459.43,21.33,164.51,28.13,0.94,263.75,441.31,335.71,93.54,24.19,53.57,7.14,22.13,35.03,rice,DAP,263.69,0,4.97
29.45,87.04,1500.88,21.18,147.24,23.17,6.37,248.59,134.51,300.82,76.95,21.9,48.22,6.39,22.38,21.3,wheat,NPK,62.14,0,4.65
32.77,91.91,1779.78,17.7,136.4,20.77,4.55,336.9,436.96,316.29,138.21,31.48,79.37,7.26,8.97,18.03,wheat,DAP,199.9,1,6.13
23.48,66.08,1885.14,17.16,156.61,29.53,4.9,328.59,497.92,195.64,96.64,23.37,34.04,7.33,9.87,38.18,rice,DAP,144.3,0,3.7
27.34,78.62,1093.45,16.23,168.6,24.45,0.37,409.78,291.91,360.24,153.49,54.89,69.15,6.31,10.7,35.64,maize,organic,190.05,0,5.62
29.76,77.91,1264.98,21.38,155.86,30.9,6.85,242.96,294.2,247.3,84.65,68.86,101.57,6.53,16.06,30.9,cotton,urea,190.75,0,3.99
32.91,66.69,1166.72,18.79,145.12,18.6,6.8,242.76,459.99,251.63,185.59,45.66,71.5,5.49,12.96,23.76,wheat,urea,98.39,0,4.86
22.78,93.33,1786.8,18.01,131.74,31.01,7.99,413.77,449.22,212.07,106.91,39.08,91.13,7.49,14.56,37.08,rice,urea,136.93,2,5.63
24.35,69.56,1451.05,19.69,146.29,26.87,0.52,185.54,357.49,388.22,74.14,25.18,113.16,6.36,9.4,27.51,maize,NPK,82.81,2,4.86
30.65,71.72,1777.19,16.78,152.1,22.27,1.81,272.12,139.2,338.03,110.87,71.41,35.97,7.18,7.45,30.69,wheat,DAP,167.47,2,5.11
26.56,71.37,1134.14,21.63,147.76,27.06,0.8,262.52,121.95,208.84,110.21,31.56,50.79,6.12,22.75,27.45,rice,urea,180.19,1,3.81
27.18,71.82,1612.37,15.05,158.31,24.21,0.41,416.56,124.29,371.62,137.35,71.64,116.66,6.93,7.44,36.54,maize,urea,172.4,0,4.66
28.24,71.88,2177.87,16.84,164.25,29.5,7.86,383.35,364.63,288.9,109.18,26.87,103.29,5.08,16.85,18.09,wheat,DAP,261.45,0,5.24
26.07,71.98,1880.69,18.98,161.18,32.17,3.96,261.03,346.05,348.88,74.27,66.11,52.34,5.7,14.58,20.86,wheat,urea,66.69,0,4.58
24.49,87.66,1004.56,17.22,146.13,22.23,6.69,349.62,222.99,397.16,140.35,62.15,45.96,6.32,18.08,36.99,fallow,NPK,77.94,0,3.72
30.46,66.25,2045.69,16.78,142.85,29.66,1.93,411.37,486.32,183.55,159.1,39.61,53.1,5.44,14.49,19.7,rice,DAP,108.15,0,4.14
23.14,69.12,1582.43,16.05,173.49,24.67,0.51,407.41,279.1,238.77,73.79,51.77,107.72,6.77,18.86,34.46,wheat,NPK,134.56,3,4.33
30.27,87.74,1382.15,21.95,134.09,26.27,3.03,226.09,178.65,260.05,132.35,30.25,72.93,5.92,20.0,32.94,rice,DAP,150.77,0,4.74
24.03,73.98,1328.35,19.11,130.17,21.22,5.54,394.14,419.17,291.25,89.31,39.25,91.86,6.92,17.53,32.22,rice,organic,67.29,0,4.08
29.25,84.92,2122.2,17.64,166.43,20.63,3.67,353.08,166.68,273.09,151.75,51.26,97.94,6.84,8.56,30.14,rice,urea,240.81,0,5.31
25.06,75.87,906.13,17.31,155.44,21.38,9.12,184.68,239.54,292.91,173.82,71.77,49.92,5.84,18.79,27.84,maize,urea,83.73,0,3.64
22.32,73.74,1940.12,21.3,151.79,15.56,7.72,280.52,183.87,225.39,105.76,62.36,51.96,6.0,11.16,39.58,wheat,NPK,117.25,0,4.44
31.27,90.65,1924.58,16.51,165.12,25.78,6.97,214.77,300.87,186.85,207.92,58.61,35.44,7.25,15.8,30.33,rice,none,273.56,2,6.03
25.3,86.17,1920.45,15.41,136.38,19.32,6.12,277.86,273.63,320.78,131.69,60.63,54.0,5.21,13.88,20.59,wheat,urea,235.77,1,5.6
23.89,86.77,1138.07,17.43,169.35,21.93,4.72,370.74,308.38,204.96,111.39,18.81,84.55,6.1,9.58,21.98,maize,organic,210.9,0,3.95
31.38,66.08,2096.12,19.37,135.94,20.44,7.37,274.13,140.59,353.98,202.91,59.62,65.37,6.17,12.54,28.63,rice,urea,152.76,0,5.28
29.38,92.04,1886.46,16.35,170.85,16.94,8.13,263.29,491.9,395.47,184.32,32.2,117.35,6.71,9.6,23.12,wheat,urea,97.82,0,6.38
25.58,79.34,1434.71,15.52,155.8,30.01,6.77,428.14,163.81,326.97,201.79,34.12,94.74,7.15,18.63,20.03,rice,urea,238.91,0,4.95
31.07,80.21,1559.37,16.88,145.4,24.05,9.04,184.8,233.71,379.74,96.2,69.42,98.74,6.81,5.15,37.17,maize,NPK,198.87,3,5.52
32.56,92.56,1819.85,16.22,160.87,31.03,8.51,295.26,335.94,325.56,121.46,19.92,71.75,7.03,11.75,30.34,rice,NPK,127.67,0,4.41
31.25,82.53,1896.05,20.52,153.91,34.87,0.48,202.23,427.51,260.36,124.04,37.18,45.27,6.17,22.23,21.78,wheat,organic,122.27,0,5.83
24.27,77.88,1619.64,15.03,147.73,20.67,6.64,435.47,299.49,387.13,175.1,37.54,31.21,6.03,6.02,27.26,pulses,NPK,202.28,0,4.3
26.75,65.56,1147.67,21.31,139.84,28.33,0.29,362.52,201.39,270.42,111.93,42.7,46.69,6.55,12.09,22.18,wheat,DAP,157.02,0,4.98
32.66,69.2,1941.53,21.28,142.81,20.16,5.89,202.65,414.4,319.83,136.73,74.38,110.17,6.04,6.26,37.71,wheat,urea,191.15,0,4.62
24.67,69.57,1657.28,19.63,167.79,24.37,3.01,183.4,438.87,255.46,161.18,28.7,114.07,5.42,7.09,21.42,rice,urea,176.88,0,3.88
22.3,90.5,1875.07,18.51,170.99,28.31,2.46,238.84,422.95,290.79,188.01,48.28,73.18,6.55,4.63,29.18,fallow,urea,151.34,0,4.64
25.94,94.02,1388.56,18.52,155.57,28.32,6.72,272.41,453.84,258.26,207.71,64.53,40.86,5.51,18.4,25.4,rice,NPK,231.69,1,4.98
29.27,76.03,2196.05,20.74,141.77,17.44,0.28,293.14,497.77,306.33,107.98,67.88,108.7,5.98,19.61,18.3,wheat,organic,265.26,0,5.39
22.32,75.44,1442.95,21.06,148.65,28.74,6.25,257.77,134.92,288.2,169.87,59.86,113.82,5.38,18.92,23.89,rice,DAP,108.62,0,4.14
22.73,74.47,2170.68,20.38,132.1,29.17,5.17,386.35,154.53,322.09,79.58,73.01,51.36,6.96,9.64,30.02,wheat,organic,223.9,0,5.34
27.96,88.84,1427.0,21.32,134.15,33.98,6.78,321.43,471.62,192.9,142.97,44.66,31.91,5.43,19.84,33.55,rice,organic,225.52,3,5.36
26.78,90.15,2113.88,21.44,163.94,20.49,5.87,377.18,131.53,376.41,114.2,43.88,74.2,5.35,14.68,33.21,wheat,DAP,194.8,0,5.61
29.21,76.35,2004.49,18.84,147.52,15.48,7.87,233.94,326.53,292.33,86.85,20.15,62.81,5.07,17.79,18.3,cotton,NPK,176.9,2,5.58
32.89,90.77,1316.11,20.47,160.35,25.33,5.02,274.25,185.55,308.43,108.27,22.89,75.38,7.24,7.63,28.43,wheat,DAP,272.31,0,5.96
25.69,83.92,918.77,20.08,147.92,21.32,2.78,430.97,226.09,389.16,110.9,51.28,91.98,6.36,16.91,19.63,maize,urea,237.12,3,4.7
27.41,68.81,1750.34,15.99,167.96,23.12,0.45,298.13,124.7,273.51,175.65,26.1,45.95,6.17,15.74,18.48,fallow,NPK,174.76,0,5.22
31.31,82.69,1060.84,16.89,139.17,26.31,8.66,294.77,129.15,178.22,128.55,30.85,68.16,5.7,13.2,28.03,wheat,DAP,138.76,0,4.71
23.99,79.22,1517.47,19.14,147.58,28.05,2.68,240.0,207.1,161.12,103.59,37.3,118.0,5.77,15.78,28.98,rice,NPK,275.52,0,4.73
32.37,83.12,2012.53,18.61,156.43,28.56,5.73,340.49,201.8,307.75,188.78,34.75,92.16,6.86,20.63,22.07,fallow,urea,144.76,3,6.62
22.15,80.64,1464.09,19.41,160.57,35.22,4.96,226.41,165.17,318.78,170.65,58.99,98.81,7.08,16.62,22.07,wheat,none,91.71,0,3.59
30.36,84.17,1787.84,19.55,168.9,15.68,8.73,193.25,294.14,283.7,157.41,38.26,74.85,5.3,11.7,31.04,pulses,organic,251.47,1,6.33
32.21,84.86,1370.98,17.69,143.2,27.31,7.03,388.04,349.07,236.35,203.93,43.21,115.13,6.19,20.78,22.42,wheat,organic,250.19,0,5.57
32.45,89.58,959.12,16.28,160.34,17.2,7.02,354.26,125.41,362.6,188.87,57.97,53.15,6.37,15.94,33.34,rice,urea,67.31,0,4.5
32.38,68.5,1101.75,21.13,155.96,24.67,8.21,276.65,254.23,293.19,199.81,40.06,73.93,6.64,5.47,34.97,wheat,urea,207.43,0,5.01
32.84,86.33,1977.71,16.71,140.93,27.23,5.88,378.77,290.64,270.63,156.76,19.3,52.89,5.46,14.45,31.72,rice,NPK,220.42,0,6.11
26.69,87.17,1530.08,18.03,139.17,28.6,3.05,229.82,284.79,292.31,207.49,71.52,95.41,5.14,5.06,22.08,wheat,urea,235.8,2,5.28
27.14,82.11,1887.29,20.42,137.81,16.63,7.99,261.26,175.16,356.86,100.91,43.91,92.21,5.8,18.31,35.9,rice,NPK,184.35,0,4.72
30.32,73.36,1043.4,21.71,162.71,34.74,4.18,393.16,133.78,388.56,116.79,35.77,53.9,7.32,18.26,18.41,wheat,NPK,78.76,0,4.41
28.93,71.99,1093.91,16.43,146.72,27.57,2.82,361.96,483.23,216.31,184.69,73.76,45.2,5.84,6.09,24.53,wheat,NPK,168.79,0,4.0
24.52,93.39,1151.45,21.26,156.83,25.18,7.15,253.06,374.2,215.26,209.51,59.59,94.88,5.62,7.44,34.82,rice,urea,73.77,0,4.0
